date,index,setup,direction,bias,gap_pct,signal_time,entry_time,entry_spot,entry_premium,sl_spot,tp_spot,lots,lot_size,quantity,partial1_lots,partial1_px,partial2_lots,partial2_px,exit_premium,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2024-02-02,NIFTY,ORB,CALL,BULLISH,0.565,11:10:00,11:15:00,21986.85,76.11,21918.01,22190.62,3,50,150,0,0.0,0,0.0,80.18,311.04,267.47,2.31,Trail SL,6
2024-02-02,NIFTY,VWAP,PUT,BULLISH,0.565,12:25:00,12:30:00,21939.6,75.95,22034.6,0.0,2,50,100,1,99.6824927701266,0,0.0,88.58,1617.97,1575.17,20.47,Trail SL,6
2024-02-05,NIFTY,VWAP,PUT,BULLISH,0.31,13:25:00,13:30:00,21906.3,53.62,21934.4,0.0,3,50,150,0,0.0,0,0.0,46.94,-1301.79,-1343.86,-16.4,SL hit,3
2024-02-07,NIFTY,ORB,PUT,BULLISH,0.484,11:30:00,11:35:00,21887.75,30.93,21991.52,21832.67,1,50,50,0,0.0,0,0.0,22.27,-532.79,-573.11,-35.9,Hard SL,1
2024-02-07,NIFTY,PDH_PDL,PUT,BULLISH,0.484,13:45:00,13:50:00,21910.45,30.96,21972.79,21944.48,3,50,150,0,0.0,0,0.0,29.46,-524.51,-565.79,-11.8,VWAP TP,1
2024-02-09,NIFTY,ORB,PUT,NEUTRAL,-0.15,11:00:00,11:05:00,21636.0,74.9,21699.26,21490.38,3,50,150,0,0.0,0,0.0,60.18,-2507.6,-2550.26,-22.4,SL hit,6
2024-02-12,NIFTY,ORB,PUT,NEUTRAL,0.068,11:05:00,11:10:00,21707.3,53.14,21766.39,21598.45,3,50,150,1,70.20821441090972,0,0.0,60.39,1278.45,1235.63,15.22,Trail SL,3
2024-02-13,NIFTY,ORB,CALL,NEUTRAL,0.239,10:50:00,10:55:00,21738.15,43.45,21637.64,21880.1,3,50,150,0,0.0,0,0.0,35.0,-1567.83,-1609.36,-24.14,Hard SL,2
2024-02-15,NIFTY,PDH_PDL,PUT,NEUTRAL,0.265,10:55:00,11:00:00,21848.65,81.69,21904.91,21862.6,3,50,150,0,0.0,0,0.0,81.4,-343.51,-387.12,-3.12,VWAP TP,7
2024-02-15,NIFTY,VWAP,CALL,NEUTRAL,0.265,12:20:00,12:25:00,21871.35,81.78,21842.85,0.0,3,50,150,0,0.0,0,0.0,72.05,-1758.99,-1802.19,-14.51,SL hit,7
2024-02-21,NIFTY,PDH_PDL,PUT,NEUTRAL,0.183,10:10:00,10:15:00,22213.7,31.39,22232.57,22223.98,3,50,150,0,0.0,0,0.0,32.43,-143.48,-184.89,-3.81,VWAP TP,1
2024-02-22,NIFTY,ORB,PUT,NEUTRAL,0.24,10:55:00,11:00:00,21898.6,81.88,22003.47,21769.92,3,50,150,0,0.0,0,0.0,67.76,-2418.45,-2461.45,-19.8,Hard SL,7
2024-02-23,NIFTY,PDH_PDL,PUT,BULLISH,0.329,10:20:00,10:25:00,22237.9,76.98,22290.22,22253.13,3,50,150,0,0.0,0,0.0,79.49,76.87,33.33,0.28,VWAP TP,6
2024-02-23,NIFTY,VWAP,PUT,BULLISH,0.329,13:20:00,13:25:00,22231.3,76.96,22254.65,0.0,3,50,150,0,0.0,0,0.0,71.15,-1171.75,-1214.91,-10.39,NO_MOVE_EXTENDED,6
2024-03-01,NIFTY,ORB,CALL,BULLISH,0.557,11:35:00,11:40:00,22286.4,77.15,22131.68,22347.5,2,50,100,0,0.0,0,0.0,78.95,-19.91,-62.25,-0.8,NO_MOVE_EXTENDED,6
2024-03-07,NIFTY,VWAP,CALL,NEUTRAL,0.112,11:00:00,11:05:00,22505.25,84.15,22450.85,0.0,3,50,150,0,0.0,0,0.0,78.05,-1214.87,-1258.34,-9.85,NO_MOVE_EXTENDED,7
2024-03-12,NIFTY,VWAP,PUT,NEUTRAL,0.065,10:40:00,10:45:00,22350.55,44.67,22422.6,0.0,3,50,150,0,0.0,0,0.0,47.33,98.71,56.63,0.83,Trail SL,2
2024-03-13,NIFTY,ORB,PUT,BULLISH,0.441,11:00:00,11:05:00,22245.8,31.44,22348.99,22097.62,1,50,50,1,42.157595504260115,0,0.0,42.16,435.88,395.26,24.37,Partial 1 + close,1
2024-03-13,NIFTY,ORB,PUT,BULLISH,0.441,11:20:00,11:25:00,22188.05,31.36,22348.99,22097.62,1,50,50,1,42.86096769001431,0,0.0,42.86,475.05,434.42,26.85,Partial 1 + close,1
2024-03-14,NIFTY,ORB,CALL,NEUTRAL,0.007,11:30:00,11:35:00,22136.35,82.77,21994.71,22193.25,2,50,100,0,0.0,0,0.0,94.28,951.03,908.23,10.84,TP hit,7
2024-03-15,NIFTY,ORB,PUT,BEARISH,-0.398,10:55:00,11:00:00,21975.15,76.07,22046.98,21856.9,3,50,150,0,0.0,0,0.0,80.58,376.55,332.97,2.88,NO_MOVE_EXTENDED,6
2024-03-28,NIFTY,ORB,CALL,NEUTRAL,0.074,10:35:00,10:40:00,22348.05,83.56,22233.56,22413.47,3,50,150,0,0.0,0,0.0,77.16,-1260.14,-1303.57,-10.28,NO_MOVE_EXTENDED,7
2024-04-04,NIFTY,ORB,PUT,BULLISH,0.653,10:50:00,10:55:00,22315.4,83.44,22501.82,22200.5,1,50,50,0,0.0,0,0.0,61.01,-1221.74,-1262.64,-29.91,Hard SL,7
2024-04-12,NIFTY,PDH_PDL,CALL,NEUTRAL,-0.254,11:15:00,11:20:00,22687.25,78.54,22663.5,22664.2,3,50,150,0,0.0,0,0.0,78.07,-370.71,-414.17,-3.47,VWAP TP,6
2024-04-12,NIFTY,VWAP,PUT,NEUTRAL,-0.254,12:15:00,12:20:00,22625.35,78.32,22690.3,0.0,3,50,150,0,0.0,0,0.0,95.36,2255.66,2211.41,18.59,Hard close (15:15),6
2024-04-19,NIFTY,ORB,CALL,BEARISH,-0.836,11:50:00,11:55:00,21905.5,75.83,21842.96,22010.9,3,50,150,0,0.0,0,0.0,98.52,3102.83,3058.44,26.54,TP hit,6
2024-04-25,NIFTY,VWAP,PUT,BEARISH,-0.425,10:50:00,10:55:00,22347.8,83.56,22414.8,0.0,3,50,150,0,0.0,0,0.0,64.74,-3123.58,-3166.45,-24.96,SL hit,7
2024-04-25,NIFTY,VWAP,PUT,BEARISH,-0.425,11:20:00,11:25:00,22395.7,83.74,22429.6,0.0,3,50,150,0,0.0,0,0.0,81.25,-674.23,-717.84,-5.65,NO_MOVE_EXTENDED,7
2024-05-06,NIFTY,VWAP,CALL,BULLISH,0.467,11:55:00,12:00:00,22519.35,55.12,22492.2,0.0,3,50,150,0,0.0,0,0.0,47.86,-1388.74,-1430.85,-17.0,SL hit,3
2024-05-08,NIFTY,VWAP,CALL,BEARISH,-0.329,11:15:00,11:20:00,22287.8,31.5,22235.0,0.0,3,50,150,0,0.0,0,0.0,26.71,-1019.11,-1060.26,-21.75,Hard SL,1
2024-05-08,NIFTY,ORB,CALL,BEARISH,-0.329,11:45:00,11:50:00,22314.45,31.54,22253.53,22428.23,3,50,150,0,0.0,0,0.0,26.17,-1105.47,-1146.6,-23.49,Hard SL,1
2024-05-15,NIFTY,VWAP,PUT,NEUTRAL,0.143,11:25:00,11:30:00,22176.55,31.34,22229.9,0.0,3,50,150,0,0.0,0,0.0,20.85,-1873.23,-1914.12,-39.46,Hard SL,1
2024-05-16,NIFTY,ORB,PUT,BULLISH,0.49,10:45:00,10:50:00,22135.1,76.63,22264.44,22095.87,1,50,50,0,0.0,0,0.0,64.68,-697.43,-738.39,-19.02,Hard SL,6
2024-05-16,NIFTY,VWAP,CALL,BULLISH,0.49,12:05:00,12:10:00,22230.0,76.95,22156.5,0.0,3,50,150,0,0.0,0,0.0,65.56,-2009.15,-2052.06,-17.55,Trail SL,6
2024-05-23,NIFTY,ORB,CALL,NEUTRAL,-0.028,11:55:00,12:00:00,22760.5,32.17,22653.92,22850.58,3,50,150,1,46.004980276740454,1,49.313566766451295,41.56,1718.26,1676.26,33.69,Trail SL,1
2024-05-24,NIFTY,PDH_PDL,PUT,NEUTRAL,-0.088,10:25:00,10:30:00,22935.5,79.4,23035.21,22954.02,3,50,150,0,0.0,0,0.0,79.22,-326.39,-369.91,-3.07,VWAP TP,6
2024-06-06,NIFTY,ORB,CALL,BULLISH,0.999,11:30:00,11:35:00,22830.15,85.36,22752.43,23034.85,3,50,150,0,0.0,0,0.0,53.87,-5023.38,-5065.76,-39.11,SL hit,7
2024-06-07,NIFTY,ORB,CALL,NEUTRAL,-0.119,10:35:00,10:40:00,23041.65,79.76,22904.38,23200.92,2,50,100,0,0.0,0,0.0,100.0,1824.0,1781.03,22.05,TP hit,6
2024-06-10,NIFTY,PDH_PDL,PUT,NEUTRAL,0.211,10:35:00,10:40:00,23321.9,57.09,23373.32,23324.05,3,50,150,0,0.0,0,0.0,46.16,-1940.17,-1982.21,-22.75,Hard SL,3
2024-06-12,NIFTY,VWAP,PUT,BULLISH,0.355,11:25:00,11:30:00,23378.85,33.04,23421.35,0.0,3,50,150,0,0.0,0,0.0,27.74,-1094.73,-1135.94,-22.25,Hard SL,1
2024-06-19,NIFTY,ORB,PUT,NEUTRAL,0.287,10:55:00,11:00:00,23508.2,33.22,23561.72,23383.97,3,50,150,0,0.0,0,0.0,24.99,-1534.7,-1575.78,-30.7,Hard SL,1
2024-06-19,NIFTY,VWAP,PUT,NEUTRAL,0.287,13:05:00,13:10:00,23528.25,33.25,23555.75,0.0,3,50,150,0,0.0,0,0.0,27.77,-1122.43,-1163.63,-22.65,Hard SL,1
2024-06-21,NIFTY,ORB,PUT,BULLISH,0.348,10:40:00,10:45:00,23544.8,81.5,23603.4,23439.6,3,50,150,0,0.0,0,0.0,80.32,-476.94,-520.51,-4.21,NO_MOVE_EXTENDED,6
2024-06-24,NIFTY,ORB,CALL,BEARISH,-0.302,11:00:00,11:05:00,23505.0,57.54,23412.44,23573.0,1,50,50,0,0.0,0,0.0,56.85,-134.27,-175.11,-5.98,Trail SL,3
2024-07-02,NIFTY,VWAP,PUT,BULLISH,0.438,11:40:00,11:45:00,24131.6,48.23,24162.7,0.0,3,50,150,0,0.0,0,0.0,40.99,-1385.49,-1427.29,-19.33,Hard SL,2
2024-07-02,NIFTY,PDH_PDL,PUT,BULLISH,0.438,12:10:00,12:15:00,24137.8,48.24,24181.13,24148.68,3,50,150,0,0.0,0,0.0,55.22,747.21,704.77,9.54,VWAP TP,2
2024-07-08,NIFTY,PDH_PDL,PUT,NEUTRAL,0.052,10:30:00,10:35:00,24280.3,59.43,24382.42,24301.03,3,50,150,0,0.0,0,0.0,57.38,-608.1,-650.63,-7.18,VWAP TP,3
2024-07-12,NIFTY,ORB,CALL,NEUTRAL,0.203,10:55:00,11:00:00,24528.5,84.91,24411.26,24588.2,3,50,150,0,0.0,0,0.0,76.68,-1533.75,-1577.16,-12.24,NO_MOVE_EXTENDED,6
2024-07-18,NIFTY,VWAP,CALL,NEUTRAL,-0.233,12:10:00,12:15:00,24607.0,92.01,24559.0,0.0,3,50,150,0,0.0,0,0.0,95.25,186.5,142.26,1.02,Hard close (15:15),7
2024-07-22,NIFTY,ORB,CALL,BEARISH,-0.327,10:45:00,10:50:00,24593.6,60.2,24464.71,24728.05,1,50,50,0,0.0,0,0.0,50.57,-581.73,-622.47,-20.34,Hard SL,3
2024-07-23,NIFTY,VWAP,CALL,NEUTRAL,0.216,11:00:00,11:05:00,24508.8,48.98,24482.25,0.0,3,50,150,0,0.0,0,0.0,40.65,-1549.58,-1591.36,-21.23,SL hit,2
2024-07-29,NIFTY,VWAP,CALL,BULLISH,0.368,10:55:00,11:00:00,24930.7,61.02,24891.2,0.0,3,50,150,0,0.0,0,0.0,54.19,-1324.28,-1366.67,-14.69,Trail SL,3
2024-07-29,NIFTY,VWAP,PUT,BULLISH,0.368,12:10:00,12:15:00,24905.5,60.97,24958.8,0.0,3,50,150,1,82.79425400000017,0,0.0,68.94,1588.27,1545.01,16.62,Trail SL,3
2024-07-30,NIFTY,ORB,CALL,NEUTRAL,-0.006,11:50:00,11:55:00,24923.7,49.81,24859.31,25015.27,3,50,150,0,0.0,0,0.0,41.84,-1495.3,-1537.14,-20.17,Hard SL,2
2024-08-05,NIFTY,ORB,PUT,BEARISH,-1.606,10:45:00,10:50:00,24145.75,59.1,24239.76,23956.18,3,50,150,1,78.20600059046384,1,91.52843657577961,100.0,4321.72,4277.72,47.45,TP hit,3
2024-08-05,NIFTY,ORB,PUT,BEARISH,-1.606,11:25:00,11:30:00,24005.95,58.76,24239.76,23956.18,1,50,50,0,0.0,0,0.0,71.48,536.01,494.95,16.56,TP hit,3
2024-08-09,NIFTY,PDH_PDL,PUT,BULLISH,1.196,10:20:00,10:25:00,24336.4,76.91,24366.58,24370.55,3,50,150,0,0.0,0,0.0,78.45,-68.32,-111.8,-0.96,VWAP TP,5
2024-08-16,NIFTY,VWAP,CALL,BULLISH,0.788,11:25:00,11:30:00,24313.3,84.17,24245.1,0.0,3,50,150,0,0.0,0,0.0,98.37,1829.28,1784.9,13.97,Hard close (15:15),6
2024-08-28,NIFTY,ORB,CALL,NEUTRAL,0.077,11:15:00,11:20:00,25065.85,35.42,25023.1,25173.4,3,50,150,0,0.0,0,0.0,39.28,279.73,238.0,4.36,Trail SL,1
