date,index,direction,sweep_time,level_price,level_kind,wick_pts,rr,adx,trend,entry_spot,sl_spot,tp_spot,entry_premium,exit_premium,lots,lot_size,quantity,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2024-12-04,NIFTY,CALL,09:35:00,24522.95,SWING_L,12.9,2.0,45.7,BULL,24543.05,24502.7,24623.76,77.08,80.4,1,50,50,-33.81,-74.98,-1.95,No-run exit,1
2024-12-05,NIFTY,CALL,12:10:00,24476.05,OR_L,74.45,2.0,24.1,NEUTRAL,24589.9,24394.28,24981.14,204.32,202.33,1,50,50,-299.35,-342.36,-3.35,No-run exit,7
2024-12-06,NIFTY,CALL,10:00:00,24682.95,OR_L,16.45,2.0,26.1,BULL,24726.95,24659.1,24862.65,190.22,147.63,1,50,50,-2329.29,-2371.48,-24.93,SL hit,6
2024-12-11,NIFTY,CALL,09:55:00,24597.6,OR_L,13.75,2.0,31.9,NEUTRAL,24641.15,24576.47,24770.5,77.39,81.76,1,50,50,18.54,-22.65,-0.59,No-run exit,1
2024-12-12,NIFTY,PUT,09:40:00,24661.5,OR_H,13.75,2.04,7.3,NEUTRAL,24650.2,24682.65,24583.85,204.82,215.46,1,50,50,331.85,288.65,2.82,No-run exit,7
2024-12-13,NIFTY,PUT,10:20:00,24316.9,SWING_H,36.25,2.0,50.6,BEAR,24257.6,24360.46,24051.89,186.61,195.6,1,50,50,249.71,206.8,2.22,No-run exit,6
2024-12-17,NIFTY,CALL,10:45:00,24432.75,SWING_L,49.0,2.0,8.7,NEUTRAL,24461.9,24376.43,24632.83,108.65,104.06,1,50,50,-429.27,-470.8,-8.67,No-run exit,2
2024-12-18,NIFTY,PUT,09:55:00,24356.0,OR_H,31.75,2.0,44.3,BEAR,24267.55,24395.07,24012.52,76.21,79.27,1,50,50,-46.86,-88.02,-2.31,No-run exit,1
2024-12-20,NIFTY,PUT,13:05:00,23754.15,SWING_H,16.85,2.0,38.0,BEAR,23728.3,23778.13,23628.64,182.54,177.67,1,50,50,-443.54,-486.18,-5.33,No-run exit,6
2024-12-23,NIFTY,PUT,09:55:00,23754.15,SWING_H,25.0,2.0,41.4,BEAR,23729.15,23786.28,23614.88,129.08,94.76,1,50,50,-1916.19,-1957.59,-30.33,SL hit,3
2024-12-26,NIFTY,CALL,13:40:00,23685.15,PDL,31.55,2.0,13.5,BEAR,23755.1,23646.5,23972.29,197.38,187.9,1,50,50,-674.0,-716.79,-7.26,No-run exit,7
2024-12-27,NIFTY,CALL,09:55:00,23893.7,SWING_L,23.4,2.0,27.5,NEUTRAL,23918.4,23863.14,24028.92,184.0,175.57,1,50,50,-621.44,-664.04,-7.22,No-run exit,6
2024-12-30,NIFTY,CALL,10:05:00,23757.2,OR_L,18.9,2.0,8.7,NEUTRAL,23764.1,23731.18,23829.94,129.27,139.51,1,50,50,312.15,270.09,4.18,No-run exit,3
2024-12-31,NIFTY,PUT,11:00:00,23581.0,OR_H,15.5,2.0,26.9,BEAR,23559.6,23603.58,23471.64,104.64,79.13,1,50,50,-1475.64,-1516.79,-28.99,SL hit,2
2025-01-01,NIFTY,PUT,09:45:00,23618.1,SWING_H,14.4,2.0,14.3,NEUTRAL,23570.65,23639.59,23432.77,74.02,43.18,1,50,50,-1741.78,-1782.4,-48.16,SL hit (theta),1
2025-01-02,NIFTY,CALL,10:50:00,23893.7,SWING_L,15.65,2.0,23.0,BULL,23920.65,23870.89,24020.18,198.76,208.61,1,50,50,292.27,249.17,2.51,No-run exit,7
2025-01-03,NIFTY,CALL,11:20:00,24073.65,SWING_L,22.2,2.0,66.5,BULL,24132.55,24044.23,24309.18,185.65,177.87,1,50,50,-589.1,-631.74,-6.81,No-run exit,6
2025-01-06,NIFTY,CALL,10:00:00,23936.3,SWING_L,17.85,2.0,12.2,NEUTRAL,23997.35,23911.27,24169.5,130.54,69.45,1,50,50,-3254.58,-3295.6,-50.49,SL hit (theta),3
2025-01-08,NIFTY,CALL,13:25:00,23551.9,WEEK_L,14.05,2.0,13.8,BEAR,23566.5,23530.79,23637.8,74.01,108.81,1,50,50,1540.11,1498.51,40.49,Target hit,1
2025-01-10,NIFTY,PUT,10:00:00,23370.85,SWING_H,55.55,2.0,14.6,NEUTRAL,23358.8,23433.43,23209.54,179.69,136.03,1,50,50,-2382.92,-2424.93,-26.99,SL hit,6
2025-01-13,NIFTY,CALL,10:30:00,23297.5,SWING_L,12.9,2.0,12.8,BEAR,23334.1,23277.61,23447.07,126.93,94.65,1,50,50,-1813.78,-1855.17,-29.23,SL hit,3
2025-01-15,NIFTY,CALL,10:15:00,23204.6,OR_L,12.5,2.0,4.6,NEUTRAL,23223.9,23185.14,23301.42,72.94,78.7,1,50,50,88.14,46.99,1.29,No-run exit,1
2025-01-17,NIFTY,CALL,09:50:00,23200.0,ROUND,15.7,2.0,18.3,BULL,23215.95,23177.34,23293.16,178.59,179.43,1,50,50,-157.94,-200.6,-2.25,No-run exit,6
2025-01-20,NIFTY,CALL,09:45:00,23189.7,OR_L,19.05,2.0,6.1,BEAR,23215.85,23163.7,23320.15,126.28,169.69,1,50,50,1970.52,1928.01,30.54,Target hit,3
2025-01-21,NIFTY,CALL,11:45:00,23170.65,PDL,18.2,2.0,47.0,BULL,23370.95,23145.5,23821.84,103.8,56.92,1,50,50,-2544.18,-2585.01,-49.81,SL hit (theta),2
2025-01-22,NIFTY,CALL,09:55:00,23069.7,OR_L,19.15,2.0,17.8,BEAR,23103.25,23043.63,23222.48,72.56,71.92,1,50,50,-232.08,-273.13,-7.53,No-run exit,1
2025-01-23,NIFTY,CALL,10:05:00,23200.0,ROUND,11.65,2.0,22.7,NEUTRAL,23219.65,23181.39,23296.16,192.93,191.47,1,50,50,-273.0,-315.84,-3.27,No-run exit,7
2025-01-24,NIFTY,CALL,10:25:00,23127.7,SWING_L,24.8,2.0,13.5,NEUTRAL,23183.05,23095.97,23357.21,178.34,182.29,1,50,50,-2.7,-45.41,-0.51,No-run exit,6
2025-01-27,NIFTY,CALL,09:35:00,22976.85,WEEK_L,28.75,2.0,19.9,BEAR,23001.6,22941.22,23122.37,125.12,70.95,1,50,50,-2908.61,-2949.64,-47.15,SL hit (theta),3
2025-01-28,NIFTY,PUT,13:25:00,23043.2,SWING_H,28.65,2.0,38.9,BEAR,23026.15,23078.77,22920.91,102.27,52.86,1,50,50,-2670.71,-2711.47,-53.03,SL hit (theta),2
2025-01-29,NIFTY,PUT,09:45:00,23050.05,OR_H,19.8,1.65,38.3,NEUTRAL,23039.7,23076.77,22978.35,72.36,50.75,1,50,50,-1280.61,-1321.34,-36.52,SL hit,1
2025-01-30,NIFTY,PUT,10:35:00,23292.05,SWING_H,19.1,2.0,12.5,BULL,23285.65,23318.14,23220.66,193.48,196.93,1,50,50,-27.46,-70.38,-0.73,No-run exit,7
2025-01-31,NIFTY,CALL,10:00:00,23365.0,SWING_L,13.95,2.0,18.7,BULL,23393.05,23344.04,23491.06,179.96,151.79,1,50,50,-1608.49,-1650.74,-18.35,SL hit,6
2025-02-01,NIFTY,CALL,12:20:00,23479.05,OR_L,52.9,2.0,31.0,BULL,23521.0,23419.12,23724.76,165.18,110.95,1,50,50,-2911.28,-2952.92,-35.75,SL hit,5
2025-02-03,NIFTY,CALL,09:55:00,23239.15,OR_L,17.15,2.28,28.0,BULL,23246.55,23215.03,23318.3,126.45,135.33,1,50,50,244.07,202.07,3.2,No-run exit,3
2025-02-04,NIFTY,CALL,09:35:00,23496.15,SWING_L,13.45,2.0,19.5,NEUTRAL,23550.65,23475.66,23700.64,104.6,97.12,1,50,50,-573.79,-615.21,-11.76,No-run exit,2
2025-02-05,NIFTY,CALL,13:55:00,23750.0,OR_L,13.4,2.0,41.0,BULL,23770.7,23729.48,23853.14,74.65,50.84,1,50,50,-1390.31,-1431.05,-38.34,SL hit,1
2025-02-07,NIFTY,CALL,10:40:00,23556.25,PDL,33.2,2.0,19.2,NEUTRAL,23573.9,23515.99,23689.71,181.35,194.67,1,50,50,465.96,423.07,4.67,No-run exit,6
2025-02-11,NIFTY,PUT,13:30:00,23043.2,SWING_H,32.2,2.0,28.3,BEAR,23035.75,23082.32,22942.6,102.31,105.35,1,50,50,-47.94,-89.49,-1.75,No-run exit,2
2025-02-12,NIFTY,PUT,10:00:00,22848.35,SWING_H,38.85,2.0,56.6,BEAR,22819.6,22894.07,22670.67,71.67,35.13,1,50,50,-2026.75,-2067.25,-57.69,SL hit (theta),1
2025-02-13,NIFTY,PUT,13:35:00,23115.05,OR_H,38.45,2.0,10.9,NEUTRAL,23080.4,23160.45,22920.31,191.78,205.27,1,50,50,474.29,431.24,4.5,No-run exit,7
2025-02-14,NIFTY,PUT,10:30:00,23043.2,SWING_H,39.05,2.0,26.3,BEAR,23026.15,23089.17,22900.1,177.13,238.41,1,50,50,2864.02,2820.48,31.85,Target hit,6
2025-02-17,NIFTY,PUT,11:05:00,22874.75,OR_H,20.2,2.0,31.7,BEAR,22841.85,22901.82,22721.91,124.25,128.63,1,50,50,19.02,-22.88,-0.37,No-run exit,3
2025-02-18,NIFTY,CALL,09:40:00,22889.1,SWING_L,19.6,2.0,19.5,NEUTRAL,22924.45,22862.64,23048.07,101.82,57.81,1,50,50,-2400.74,-2441.58,-47.96,SL hit (theta),2
2025-02-19,NIFTY,CALL,09:35:00,22889.1,SWING_L,42.3,2.0,16.3,BULL,22899.45,22839.95,23018.46,71.92,131.95,1,50,50,2801.47,2759.52,76.74,Target hit,1
2025-02-24,NIFTY,CALL,11:45:00,22607.5,OR_L,28.4,2.0,23.4,BEAR,22614.65,22572.33,22699.3,123.01,97.62,1,50,50,-1469.56,-1510.99,-24.57,SL hit,3
2025-02-25,NIFTY,PUT,10:20:00,22584.65,OR_H,16.5,1.53,34.5,BEAR,22572.7,22607.93,22518.8,100.25,101.51,1,50,50,-136.83,-178.32,-3.56,No-run exit,2
2025-02-28,NIFTY,CALL,10:15:00,22256.0,SWING_L,13.8,2.0,9.5,BEAR,22286.55,22235.53,22388.6,171.44,130.24,1,50,50,-2259.97,-2301.89,-26.85,SL hit,6
2025-03-04,NIFTY,CALL,09:35:00,22004.7,PDL,13.1,2.0,15.5,NEUTRAL,22047.75,21985.0,22173.24,97.92,91.32,1,50,50,-530.18,-571.52,-11.67,No-run exit,2
2025-03-05,NIFTY,CALL,10:35:00,22256.0,SWING_L,11.15,2.0,11.5,NEUTRAL,22269.45,22238.18,22332.0,69.94,70.65,1,50,50,-164.35,-205.38,-5.87,No-run exit,1
2025-03-06,NIFTY,CALL,11:35:00,22349.2,OR_L,29.25,2.0,34.3,BULL,22368.1,22313.25,22477.79,185.86,199.2,1,50,50,466.93,423.97,4.56,No-run exit,7
2025-03-10,NIFTY,PUT,10:15:00,22633.8,PDH,11.65,2.0,7.5,NEUTRAL,22629.35,22652.24,22583.56,123.09,113.45,1,50,50,-682.09,-723.76,-11.76,No-run exit,3
2025-03-12,NIFTY,PUT,10:00:00,22475.55,SWING_H,18.1,2.0,11.1,NEUTRAL,22430.1,22500.4,22289.5,70.44,72.42,1,50,50,-101.0,-142.06,-4.03,No-run exit,1
2025-03-17,NIFTY,PUT,10:35:00,22475.55,SWING_H,15.2,2.0,8.8,BEAR,22460.9,22497.5,22387.71,122.18,99.33,1,50,50,-1342.51,-1383.97,-22.65,SL hit,3
2025-03-18,NIFTY,CALL,10:05:00,22733.3,SWING_L,51.85,2.0,9.8,BULL,22739.5,22674.65,22869.21,101.0,107.41,1,50,50,120.28,78.7,1.56,No-run exit,2
2025-03-20,NIFTY,CALL,13:15:00,23127.7,SWING_L,15.2,2.0,24.0,BULL,23156.3,23105.57,23257.77,192.41,197.77,1,50,50,68.19,25.25,0.26,No-run exit,7
2025-03-21,NIFTY,CALL,10:50:00,23327.65,SWING_L,21.5,2.0,51.7,BULL,23346.25,23299.16,23440.43,179.6,173.57,1,50,50,-501.39,-543.97,-6.06,No-run exit,6
2025-03-24,NIFTY,CALL,09:45:00,23465.45,OR_L,31.95,2.0,35.1,BULL,23502.65,23426.47,23655.01,127.84,177.8,1,50,50,2298.25,2255.61,35.29,Target hit,3
2025-03-25,NIFTY,CALL,09:55:00,23842.75,SWING_L,33.8,2.0,43.0,BULL,23863.6,23801.81,23987.19,105.99,58.28,1,50,50,-2585.31,-2626.15,-49.55,SL hit (theta),2
2025-03-26,NIFTY,PUT,09:40:00,23683.9,SWING_H,12.3,2.0,7.2,NEUTRAL,23646.2,23703.31,23531.98,74.26,45.7,1,50,50,-1627.92,-1668.57,-44.94,SL hit (theta),1
2025-03-27,NIFTY,PUT,10:15:00,23606.8,SWING_H,11.85,2.0,39.4,BEAR,23592.5,23625.74,23526.03,196.03,200.93,1,50,50,45.2,2.21,0.02,No-run exit,7
2025-03-28,NIFTY,CALL,10:00:00,23553.25,OR_L,13.5,2.0,7.4,BULL,23563.2,23532.69,23624.22,181.27,164.17,1,50,50,-1055.0,-1097.44,-12.11,SL hit,6
2025-04-01,NIFTY,PUT,09:55:00,23530.7,SWING_H,13.55,1.77,24.2,BEAR,23514.85,23551.31,23450.2,104.44,172.01,1,50,50,3178.41,3135.86,60.05,Target hit,2
2025-04-02,NIFTY,PUT,09:45:00,23251.0,OR_H,29.65,2.0,48.7,BEAR,23204.45,23287.63,23038.08,72.87,39.54,1,50,50,-1866.55,-1907.12,-52.34,SL hit (theta),1
2025-04-03,NIFTY,PUT,09:40:00,23263.45,OR_H,17.35,2.0,11.4,NEUTRAL,23244.8,23287.78,23158.83,178.82,144.34,1,50,50,-1923.87,-1966.0,-21.99,SL hit,6
2025-04-04,NIFTY,PUT,13:45:00,22923.85,SWING_H,14.75,2.0,28.1,BEAR,22896.8,22945.48,22799.44,160.79,148.46,1,50,50,-816.46,-858.66,-10.68,No-run exit,5
2025-04-07,NIFTY,PUT,09:40:00,22052.85,SWING_H,95.3,2.0,50.2,BEAR,22021.7,22154.79,21755.51,97.81,101.8,1,50,50,-0.73,-42.23,-0.86,No-run exit,2
2025-04-08,NIFTY,PUT,10:35:00,22402.1,SWING_H,30.5,2.0,38.3,NEUTRAL,22297.5,22439.33,22013.84,70.03,27.07,1,50,50,-2348.08,-2388.46,-68.21,SL hit (theta),1
2025-04-09,NIFTY,PUT,10:30:00,22402.1,SWING_H,20.9,2.0,20.2,BULL,22381.55,22429.73,22285.2,70.29,75.91,1,50,50,81.12,40.01,1.14,No-run exit,1
2025-04-11,NIFTY,PUT,10:20:00,22821.1,OR_H,22.2,2.0,14.8,NEUTRAL,22794.8,22850.15,22684.09,175.35,178.06,1,50,50,-64.35,-106.99,-1.22,No-run exit,6
2025-04-16,NIFTY,CALL,11:10:00,23291.65,SWING_L,14.75,2.0,57.3,BULL,23318.85,23269.92,23416.72,73.23,78.95,1,50,50,85.94,44.79,1.22,No-run exit,1
2025-04-17,NIFTY,CALL,09:45:00,23365.0,SWING_L,21.5,2.0,22.3,BULL,23422.3,23336.5,23593.91,194.62,181.29,1,50,50,-866.36,-909.05,-9.34,No-run exit,7
2025-04-22,NIFTY,CALL,09:35:00,24149.85,SWING_L,19.8,2.0,49.8,BULL,24186.15,24122.81,24312.83,107.42,108.91,1,50,50,-125.26,-166.86,-3.11,No-run exit,2
2025-04-23,NIFTY,PUT,10:10:00,24242.6,PDH,36.4,2.0,11.2,NEUTRAL,24189.55,24286.28,23996.08,75.97,80.44,1,50,50,23.65,-17.52,-0.46,No-run exit,1
2025-04-25,NIFTY,PUT,09:35:00,24307.25,SWING_H,20.6,2.0,17.3,BULL,24231.25,24335.15,24023.45,170.16,301.23,1,50,50,6353.53,6309.04,74.15,Target hit,5
2025-04-29,NIFTY,PUT,09:45:00,24355.1,PDH,30.75,2.0,26.1,BULL,24315.55,24393.17,24160.32,76.36,38.43,1,50,50,-2096.63,-2137.17,-55.98,SL hit (theta),1
2025-04-30,NIFTY,PUT,10:30:00,24342.05,OR_H,18.85,2.0,9.1,NEUTRAL,24311.35,24368.21,24197.63,76.35,46.21,1,50,50,-1707.25,-1747.91,-45.79,SL hit (theta),1
2025-05-02,NIFTY,CALL,10:10:00,24577.7,SWING_L,18.85,2.0,10.0,NEUTRAL,24581.95,24551.48,24642.89,189.1,172.32,1,50,50,-1039.17,-1081.73,-11.44,SL hit,6
2025-05-05,NIFTY,CALL,10:35:00,24495.05,SWING_L,14.85,2.0,20.2,BEAR,24509.85,24472.86,24583.84,133.32,111.81,1,50,50,-1275.39,-1317.04,-19.76,SL hit,3
2025-05-06,NIFTY,CALL,13:55:00,24400.65,PDL,12.25,2.14,11.6,BULL,24405.5,24381.08,24457.65,108.39,87.63,1,50,50,-1238.07,-1279.36,-23.61,SL hit,2
2025-05-07,NIFTY,PUT,09:50:00,24382.6,SWING_H,21.95,2.0,10.7,BEAR,24326.05,24411.87,24154.41,76.4,72.7,1,50,50,-385.01,-426.07,-11.15,No-run exit,1
2025-05-09,NIFTY,PUT,09:55:00,24036.6,SWING_H,29.85,2.0,31.8,BEAR,24012.5,24073.67,23890.16,184.72,170.2,1,50,50,-926.05,-968.57,-10.49,No-run exit,6
2025-05-12,NIFTY,CALL,12:35:00,24771.65,SWING_L,69.3,2.0,39.3,NEUTRAL,24803.25,24694.94,25019.87,134.92,128.39,1,50,50,-526.27,-568.16,-8.42,No-run exit,3
2025-05-13,NIFTY,CALL,11:00:00,24754.1,OR_L,40.7,2.0,69.2,BULL,24805.5,24705.99,25004.53,110.17,68.92,1,50,50,-2262.46,-2303.46,-41.82,SL hit (theta),2
2025-05-14,NIFTY,CALL,13:05:00,24618.45,SWING_L,39.55,2.0,16.0,NEUTRAL,24632.95,24571.53,24755.8,77.36,76.46,1,50,50,-244.98,-286.1,-7.4,No-run exit,1
2025-05-15,NIFTY,CALL,09:50:00,24535.55,PDL,41.1,2.0,22.5,BULL,24555.4,24487.1,24692.0,204.03,205.33,1,50,50,-135.01,-178.06,-1.75,No-run exit,7
2025-05-16,NIFTY,CALL,13:50:00,25008.15,SWING_L,13.7,1.63,45.3,BULL,25016.7,24986.95,25065.25,192.45,186.28,1,50,50,-508.66,-551.42,-5.73,No-run exit,6
2025-05-19,NIFTY,CALL,09:45:00,25008.15,SWING_L,30.15,2.0,28.0,BULL,25018.1,24970.51,25113.29,136.09,144.25,1,50,50,208.02,165.88,2.44,No-run exit,3
2025-05-20,NIFTY,PUT,12:50:00,24847.8,SWING_H,17.25,2.0,23.8,NEUTRAL,24809.9,24872.51,24684.68,110.19,162.75,1,50,50,2428.05,2385.64,43.3,Target hit,2
2025-05-21,NIFTY,PUT,10:55:00,24923.2,SWING_H,12.85,2.0,43.4,BEAR,24914.8,24943.53,24857.34,78.25,107.39,1,50,50,1257.13,1215.54,31.07,Target hit,1
2025-05-22,NIFTY,CALL,09:40:00,24574.0,OR_L,32.4,2.0,13.3,NEUTRAL,24589.95,24534.24,24701.37,204.32,207.42,1,50,50,-45.19,-88.27,-0.86,No-run exit,7
2025-05-23,NIFTY,CALL,10:40:00,24771.65,SWING_L,23.1,2.0,43.6,NEUTRAL,24813.7,24741.13,24958.85,190.89,193.1,1,50,50,-89.51,-132.37,-1.39,No-run exit,6
2025-05-26,NIFTY,PUT,10:05:00,25049.5,OR_H,16.4,2.0,16.1,BULL,25045.55,25073.42,24989.81,136.24,169.14,1,50,50,1444.83,1402.33,20.59,Target hit,3
2025-05-27,NIFTY,CALL,11:20:00,24900.5,PDL,19.85,2.0,17.3,BULL,24946.25,24873.19,25092.38,110.8,107.96,1,50,50,-341.89,-383.48,-6.92,No-run exit,2
2025-05-28,NIFTY,CALL,09:40:00,24765.0,OR_L,21.95,2.0,12.0,NEUTRAL,24807.25,24735.63,24950.5,77.91,49.47,1,50,50,-1621.94,-1662.65,-42.68,SL hit (theta),1
2025-05-29,NIFTY,CALL,09:40:00,24793.8,OR_L,14.1,1.52,7.2,BEAR,24808.75,24772.27,24864.25,206.14,197.75,1,50,50,-619.41,-662.34,-6.43,No-run exit,7
2025-06-02,NIFTY,CALL,10:40:00,24618.45,SWING_L,27.5,2.0,8.8,BEAR,24629.4,24583.57,24721.05,133.97,127.75,1,50,50,-510.82,-552.7,-8.25,No-run exit,3
2025-06-03,NIFTY,PUT,09:55:00,24656.65,SWING_H,28.85,2.0,12.7,BEAR,24630.15,24692.91,24504.64,109.39,70.1,1,50,50,-2164.7,-2205.73,-40.33,SL hit (theta),2
2025-06-05,NIFTY,PUT,12:25:00,24845.1,SWING_H,15.3,2.0,16.3,NEUTRAL,24822.1,24867.86,24730.58,206.25,214.17,1,50,50,196.01,152.83,1.48,No-run exit,7
2025-06-10,NIFTY,CALL,09:35:00,25077.15,PDL,21.7,2.0,39.0,BULL,25124.1,25047.93,25276.43,111.59,118.0,1,50,50,120.32,78.58,1.41,No-run exit,2
2025-06-11,NIFTY,PUT,13:50:00,25137.55,OR_H,17.7,2.0,17.8,NEUTRAL,25108.85,25162.8,25000.96,78.86,57.52,1,50,50,-1266.92,-1307.75,-33.17,Hard close,1
2025-06-12,NIFTY,PUT,09:40:00,25180.1,OR_H,16.1,2.0,25.0,NEUTRAL,25103.5,25203.76,24902.98,208.59,206.95,1,50,50,-281.95,-325.03,-3.12,No-run exit,7
2025-06-13,NIFTY,PUT,13:55:00,24729.3,SWING_H,17.4,2.0,40.4,BEAR,24712.6,24754.12,24629.55,190.11,185.56,1,50,50,-427.56,-470.32,-4.95,No-run exit,6
2025-06-19,NIFTY,PUT,09:50:00,24845.1,SWING_H,18.0,2.0,33.8,BEAR,24825.45,24870.56,24735.23,206.28,197.79,1,50,50,-624.51,-667.45,-6.47,No-run exit,7
2025-06-20,NIFTY,PUT,12:30:00,24982.05,WEEK_H,21.2,2.0,17.9,BEAR,24966.35,25010.75,24877.55,192.06,162.62,1,50,50,-1672.0,-1714.41,-17.85,SL hit,6
2025-06-26,NIFTY,PUT,10:15:00,25392.05,SWING_H,17.4,1.72,8.3,BULL,25380.5,25417.07,25317.7,210.89,243.45,1,50,50,1427.78,1384.16,13.13,Target hit,7
2025-07-02,NIFTY,PUT,13:25:00,25432.7,SWING_H,13.75,2.0,5.6,NEUTRAL,25405.35,25454.08,25307.88,79.79,76.52,1,50,50,-363.48,-404.6,-10.14,No-run exit,1
2025-07-03,NIFTY,PUT,10:55:00,25537.05,OR_H,15.55,1.99,31.2,BEAR,25531.15,25560.27,25473.3,212.14,195.15,1,50,50,-1049.57,-1092.46,-10.3,SL hit,7
2025-07-04,NIFTY,CALL,09:45:00,25384.35,PDL,13.8,1.97,13.6,BEAR,25395.15,25362.94,25458.65,195.36,194.19,1,50,50,-258.35,-301.23,-3.08,No-run exit,6
2025-07-18,NIFTY,PUT,10:30:00,24954.45,SWING_H,13.35,2.0,13.9,BEAR,24943.85,24975.29,24880.97,191.89,182.52,1,50,50,-668.25,-710.96,-7.41,No-run exit,6
2025-07-24,NIFTY,CALL,12:15:00,25041.9,SWING_L,15.55,2.0,38.0,BULL,25068.3,25018.84,25167.22,208.29,207.75,1,50,50,-227.2,-270.29,-2.6,No-run exit,7
2025-07-25,NIFTY,PUT,09:45:00,24946.2,SWING_H,27.25,2.0,39.4,BEAR,24922.15,24980.94,24804.57,191.72,205.66,1,50,50,496.88,453.83,4.73,No-run exit,6
2025-07-30,NIFTY,PUT,09:50:00,24847.15,PDH,29.9,2.0,19.1,NEUTRAL,24816.4,24884.51,24680.17,77.94,78.81,1,50,50,-156.3,-197.45,-5.07,No-run exit,1
2025-08-01,NIFTY,PUT,10:50:00,24759.75,OR_H,12.85,2.0,14.6,NEUTRAL,24739.85,24780.03,24659.49,190.32,205.04,1,50,50,535.85,492.81,5.18,No-run exit,6
2025-08-05,NIFTY,CALL,10:05:00,24611.05,SWING_L,17.9,2.0,10.9,NEUTRAL,24633.65,24585.77,24729.41,109.41,105.28,1,50,50,-406.71,-448.26,-8.19,No-run exit,2
2025-08-07,NIFTY,PUT,10:50:00,24419.75,SWING_H,17.6,2.0,15.1,BEAR,24416.7,24444.68,24360.74,202.88,192.98,1,50,50,-695.16,-738.03,-7.28,No-run exit,7
2025-08-08,NIFTY,PUT,10:05:00,24457.65,SWING_H,23.25,2.0,37.8,NEUTRAL,24451.2,24488.24,24377.11,188.1,192.04,1,50,50,-3.0,-45.85,-0.49,No-run exit,6
2025-08-13,NIFTY,CALL,13:35:00,24611.05,SWING_L,16.4,2.0,12.0,NEUTRAL,24627.8,24587.27,24708.86,77.34,79.16,1,50,50,-109.24,-150.4,-3.89,No-run exit,1
2025-08-18,NIFTY,CALL,12:20:00,24884.3,OR_L,31.45,2.0,9.4,NEUTRAL,24891.05,24845.39,24982.36,135.4,143.41,1,50,50,200.64,158.52,2.34,No-run exit,3
2025-08-25,NIFTY,CALL,10:20:00,24915.0,OR_L,20.65,2.0,18.1,NEUTRAL,24927.95,24886.88,25010.09,135.6,145.75,1,50,50,307.29,265.13,3.91,No-run exit,3
2025-08-26,NIFTY,CALL,10:05:00,24796.6,OR_L,19.0,2.0,16.4,BEAR,24800.65,24770.17,24861.62,110.15,102.09,1,50,50,-603.16,-644.66,-11.71,No-run exit,2
2025-09-03,NIFTY,PUT,09:40:00,24572.45,SWING_H,20.75,2.0,39.2,NEUTRAL,24551.95,24600.58,24454.69,77.11,51.55,1,50,50,-1478.21,-1518.95,-39.4,SL hit,1
2025-09-04,NIFTY,CALL,10:20:00,24847.25,OR_L,17.75,2.0,24.3,BULL,24873.75,24822.05,24977.15,206.68,174.96,1,50,50,-1785.89,-1828.49,-17.69,SL hit,7
2025-09-05,NIFTY,PUT,12:15:00,24656.65,SWING_H,14.6,2.0,16.8,NEUTRAL,24646.35,24678.65,24581.75,189.6,194.14,1,50,50,26.79,-16.1,-0.17,No-run exit,6
2025-09-08,NIFTY,PUT,09:45:00,24832.35,PDH,13.35,2.19,21.9,BULL,24827.6,24853.15,24771.65,135.05,143.08,1,50,50,201.62,159.5,2.36,No-run exit,3
2025-09-09,NIFTY,CALL,12:15:00,24840.9,OR_L,25.35,2.0,29.0,NEUTRAL,24849.65,24808.11,24932.74,110.37,114.81,1,50,50,21.86,-19.83,-0.36,No-run exit,2
2025-09-11,NIFTY,PUT,10:05:00,24967.25,SWING_H,17.4,2.0,9.8,BULL,24957.85,24992.15,24889.26,207.38,191.35,1,50,50,-1001.51,-1044.35,-10.07,No-run exit,7
2025-09-19,NIFTY,CALL,10:25:00,25329.75,PDL,18.1,2.0,17.1,BULL,25337.7,25304.06,25404.99,194.92,179.37,1,50,50,-977.26,-1019.92,-10.46,No-run exit,6
2025-09-24,NIFTY,CALL,12:15:00,25084.65,PDL,16.7,1.55,16.9,BEAR,25095.55,25060.43,25149.85,78.81,74.53,1,50,50,-413.98,-455.07,-11.55,No-run exit,1
2025-09-29,NIFTY,PUT,11:15:00,24743.75,OR_H,13.95,2.51,52.6,BEAR,24737.5,24765.13,24668.15,109.87,153.93,1,50,50,2003.15,1960.87,35.69,Target hit,2
2025-10-08,NIFTY,PUT,09:45:00,25179.05,OR_H,13.45,1.78,24.7,NEUTRAL,25155.6,25200.06,25076.3,79.0,83.98,1,50,50,48.85,7.62,0.19,No-run exit,1
2025-10-10,NIFTY,PUT,13:45:00,25317.3,SWING_H,13.45,2.89,17.9,BULL,25313.6,25338.35,25242.05,194.73,197.8,1,50,50,-46.65,-89.58,-0.92,No-run exit,6
2025-10-14,NIFTY,PUT,09:40:00,25267.3,PDH,26.2,2.0,18.7,BULL,25236.85,25301.09,25108.37,112.09,120.79,1,50,50,235.08,193.3,3.45,No-run exit,2
2025-10-15,NIFTY,PUT,11:05:00,25310.35,PDH,16.1,2.0,24.1,BEAR,25294.1,25334.05,25214.2,79.44,75.71,1,50,50,-386.36,-427.46,-10.76,No-run exit,1
