date,index,direction,or_high,or_low,or_range_pct,breakout_time,breakout_price,entry_premium,exit_premium,lots,lot_size,quantity,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2024-07-23,NIFTY,PUT,24582.55,24502.6,0.003262919037163433,10:00:00,24449.15,108.59,57.01,1,50,50,-2779.02,-2819.84,-51.94,SL hit,2
2024-07-24,NIFTY,PUT,24487.0,24405.6,0.00333530009506021,12:00:00,24379.85,76.57,39.41,1,50,50,-2058.14,-2098.7,-54.82,SL hit,1
2024-07-26,NIFTY,CALL,24492.7,24410.9,0.003350962070222698,10:00:00,24578.7,189.08,262.71,1,50,50,3481.42,3437.51,36.36,Hard close,6
2024-07-29,NIFTY,PUT,24980.45,24904.55,0.003047635873766097,10:00:00,24878.35,135.33,105.16,1,50,50,-1708.28,-1749.83,-25.86,SL hit,3
2024-08-05,NIFTY,PUT,24350.05,24209.6,0.005801417619456775,10:45:00,24096.65,131.08,200.97,1,50,50,3294.66,3251.67,49.61,Target hit,3
2024-08-06,NIFTY,PUT,24382.6,24189.5,0.007982802455610845,10:30:00,24155.9,107.29,54.85,1,50,50,-2821.87,-2862.67,-53.36,SL hit,2
2024-08-16,NIFTY,PUT,24403.55,24302.8,0.004145612851194101,10:15:00,24238.95,186.46,140.39,1,50,50,-2503.73,-2545.81,-27.31,SL hit,6
2024-09-19,NIFTY,PUT,25587.1,25481.7,0.004136301738110009,11:15:00,25440.05,211.38,187.72,1,50,50,-1383.0,-1425.78,-13.49,Hard close,7
2024-09-20,NIFTY,CALL,25547.85,25453.3,0.003714646038038261,10:15:00,25582.2,196.8,143.82,1,50,50,-2849.23,-2891.35,-29.38,SL hit,6
2024-09-30,NIFTY,PUT,26134.7,26045.1,0.003440186445819067,10:00:00,25982.55,141.33,172.73,1,50,50,1370.1,1327.54,18.79,Hard close,3
2024-10-01,NIFTY,PUT,25907.6,25788.05,0.004635868163742481,10:30:00,25759.35,114.41,76.75,1,50,50,-2082.78,-2123.9,-37.13,SL hit,2
2024-10-03,NIFTY,PUT,25603.85,25451.6,0.0059819421961684145,11:15:00,25422.25,211.24,259.42,1,50,50,2208.82,2164.95,20.5,Hard close,7
