signal_id,date,time,index,direction,direction_int,conditions_met,close,vwap,vwap_distance,near_fib,fib_label,fib_level,fib_distance,rsi,adx,ema_bull,ema_bear,vol_spike,vol_ratio,pcr,swing_high,swing_low,dte,capital_before,capital_used,risk_amount,entry_premium,stop_loss,target,exit_premium,pnl,pnl_pct,exit_reason,trade_taken,outcome
DCB931BC,2025-05-20,13:15:00,SENSEX,PUT,0,3,81491.89,81836.75,-344.86,1,near_PDL,81425.73,66.16,15.5,12.98,0,1,0,0.0,1.0,82250.42,81425.73,3,100000.0,,,443.07,354.46,664.61,,,,shadow_not_traded,0,1
BC2AFFB7,2025-05-20,13:30:00,SENSEX,PUT,0,3,81452.91,81814.56,-361.65,1,near_PDL,81370.29,82.62,14.43,17.47,0,1,0,0.0,1.0,82250.42,81370.29,3,100000.0,,,442.76,354.21,664.14,,,,shadow_not_traded,0,1
D06F1084,2025-05-20,13:45:00,SENSEX,PUT,0,4,81397.19,81792.4,-395.21,1,near_PDL,81370.29,26.9,13.04,21.75,0,1,0,0.0,1.0,82250.42,81370.29,3,100000.0,,,442.97,354.38,664.46,,,,shadow_not_traded,0,1
534F38D6,2025-05-20,14:00:00,SENSEX,PUT,0,4,81433.16,81773.52,-340.36,1,near_PDL,81314.19,118.97,18.49,25.32,0,1,0,0.0,1.0,82250.42,81314.19,3,100000.0,,,442.68,354.14,664.02,,,,shadow_not_traded,0,1
0402C27D,2025-05-20,14:15:00,SENSEX,PUT,0,4,81380.64,81753.66,-373.02,1,near_PDL,81258.67,121.97,16.83,28.87,0,1,0,0.0,1.0,82250.42,81258.67,3,100000.0,,,442.04,353.63,663.06,,,,shadow_not_traded,0,0
792CAF4A,2025-05-20,14:30:00,SENSEX,PUT,0,4,81263.35,81732.46,-469.11,1,near_PDL,81203.27,60.08,13.85,32.31,0,1,0,0.0,1.0,82250.42,81203.27,3,100000.0,,,441.78,353.42,662.67,,,,shadow_not_traded,0,0
0BF7476E,2025-05-22,13:00:00,SENSEX,PUT,0,3,80630.58,80842.83,-212.25,0,,0.0,,31.44,15.68,0,1,0,0.0,1.0,82021.64,81237.06,1,100000.0,,,253.38,202.7,380.07,,,,shadow_not_traded,0,0
5A137EE8,2025-05-22,13:15:00,SENSEX,PUT,0,4,80679.41,80831.24,-151.83,0,,0.0,,37.21,22.26,0,1,0,0.0,1.0,82021.64,81237.06,1,100000.0,,,253.54,202.83,380.31,,,,shadow_not_traded,0,0
F1C77F02,2025-05-22,13:30:00,SENSEX,PUT,0,3,80732.57,80824.4,-91.83,0,,0.0,,42.85,25.31,0,1,0,0.0,1.0,82021.64,81237.06,1,100000.0,,,253.28,202.62,379.92,,,,shadow_not_traded,0,0
EC548687,2025-05-22,13:45:00,SENSEX,PUT,0,4,80649.88,80816.31,-166.43,0,,0.0,,37.25,28.38,0,1,0,0.0,1.0,82021.64,81237.06,1,100000.0,,,253.31,202.65,379.97,,,,shadow_not_traded,0,0
