date,index,setup,direction,bias,gap_pct,signal_time,entry_time,entry_spot,entry_premium,sl_spot,tp_spot,lots,lot_size,quantity,partial1_lots,partial1_px,partial2_lots,partial2_px,exit_premium,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2024-01-29,BANKNIFTY,VWAP,PUT,BULLISH,0.407,11:20:00,11:25:00,45351.25,201.42,45474.7,0.0,1,15,15,0,0.0,0,0.0,140.96,-936.84,-977.47,-32.19,Hard SL,2
2024-01-31,BANKNIFTY,ORB,CALL,NEUTRAL,-0.053,10:30:00,10:35:00,46046.5,382.6,45348.47,46061.45,1,15,15,0,0.0,0,0.0,394.79,152.92,111.15,1.93,TP hit,7
2024-01-31,BANKNIFTY,ORB,CALL,NEUTRAL,-0.053,11:05:00,11:10:00,46099.45,383.04,45348.47,46061.45,1,15,15,0,0.0,0,0.0,369.47,-233.49,-275.14,-4.78,TP hit,7
2024-02-01,BANKNIFTY,VWAP,PUT,BULLISH,0.415,11:15:00,11:20:00,45890.55,353.02,46048.95,0.0,1,15,15,0,0.0,0,0.0,341.06,-209.47,-251.01,-4.73,No-move,6
2024-02-02,BANKNIFTY,ORB,PUT,BULLISH,0.782,10:30:00,10:35:00,46496.55,326.52,46560.65,46203.35,1,15,15,0,0.0,0,0.0,335.76,108.65,67.15,1.37,No-move,5
2024-02-02,BANKNIFTY,ORB,CALL,BULLISH,0.782,11:30:00,11:35:00,46813.4,328.75,46640.05,46997.35,1,15,15,0,0.0,0,0.0,318.21,-188.16,-229.59,-4.64,No-move,5
2024-02-06,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,0.294,11:30:00,11:35:00,45749.3,143.68,45571.75,45676.21,1,15,15,0,0.0,0,0.0,133.21,-187.12,-227.72,-10.49,VWAP TP,1
2024-02-06,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,0.294,12:30:00,12:35:00,45718.55,143.58,45571.75,45696.13,1,15,15,0,0.0,0,0.0,152.81,108.39,67.7,3.12,VWAP TP,1
2024-02-07,BANKNIFTY,ORB,PUT,BULLISH,0.372,11:30:00,11:35:00,45702.5,379.75,45940.74,45626.73,1,15,15,0,0.0,0,0.0,379.94,-27.12,-68.82,-1.21,No-move,7
2024-02-08,BANKNIFTY,PDH_PDL,PUT,NEUTRAL,0.125,10:40:00,10:45:00,45854.05,352.74,46107.08,46002.11,1,15,15,0,0.0,0,0.0,313.18,-623.41,-664.82,-12.53,VWAP TP,6
2024-02-08,BANKNIFTY,ORB,PUT,NEUTRAL,0.125,10:55:00,11:00:00,45630.55,351.02,45991.75,45691.15,1,15,15,0,0.0,0,0.0,505.17,2282.19,2239.92,42.42,TP hit,6
2024-02-12,BANKNIFTY,ORB,PUT,NEUTRAL,-0.092,11:05:00,11:10:00,45323.95,201.3,45556.24,45061.88,1,15,15,0,0.0,0,0.0,206.39,46.4,5.48,0.18,No-move,2
2024-02-13,BANKNIFTY,ORB,CALL,BULLISH,0.377,11:15:00,11:20:00,45316.7,142.32,45073.97,45728.17,1,15,15,0,0.0,0,0.0,117.57,-401.19,-441.72,-20.55,Hard SL,1
2024-02-13,BANKNIFTY,VWAP,CALL,BULLISH,0.377,12:55:00,13:00:00,45271.75,142.18,45126.75,0.0,1,15,15,1,222.25470955695687,0,0.0,222.25,1171.12,1130.12,52.62,Partial 1 + close,1
2024-02-14,BANKNIFTY,ORB,CALL,BEARISH,-0.892,10:50:00,10:55:00,45319.4,376.56,45056.29,45559.12,1,15,15,0,0.0,0,0.0,388.26,145.51,103.77,1.83,No-move,7
2024-02-14,BANKNIFTY,ORB,CALL,BEARISH,-0.892,11:25:00,11:30:00,45314.75,376.52,45056.29,45559.12,1,15,15,0,0.0,0,0.0,369.55,-134.57,-176.23,-3.11,No-move,7
2024-02-20,BANKNIFTY,ORB,CALL,NEUTRAL,-0.239,11:35:00,11:40:00,46850.8,147.14,46572.51,47098.92,1,15,15,1,201.68795986158156,0,0.0,201.69,788.22,747.32,33.63,Partial 1 + close,1
2024-02-21,BANKNIFTY,VWAP,CALL,BULLISH,0.502,11:35:00,11:40:00,47134.15,391.64,47035.2,0.0,1,15,15,0,0.0,0,0.0,384.03,-144.08,-185.81,-3.15,No-move,7
2024-02-22,BANKNIFTY,ORB,PUT,NEUTRAL,0.002,10:55:00,11:00:00,46524.15,357.9,46865.71,46458.55,1,15,15,0,0.0,0,0.0,367.9,120.05,78.39,1.46,No-move,6
2024-02-23,BANKNIFTY,VWAP,PUT,NEUTRAL,0.247,13:20:00,13:25:00,46870.65,329.15,47038.85,0.0,1,15,15,0,0.0,0,0.0,322.57,-128.67,-170.12,-3.44,No-move,5
2024-02-26,BANKNIFTY,ORB,PUT,BEARISH,-0.327,11:50:00,11:55:00,46562.85,206.8,46695.76,46191.4,1,15,15,0,0.0,0,0.0,215.76,104.36,63.4,2.03,No-move,2
2024-02-27,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.183,11:20:00,11:25:00,46512.35,146.07,46417.3,0.0,2,15,30,0,0.0,0,0.0,142.43,-169.24,-210.51,-4.77,No-move,1
2024-02-27,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.183,13:10:00,13:15:00,46656.7,146.53,46475.59,46486.76,1,15,15,0,0.0,0,0.0,158.27,146.08,105.38,4.76,VWAP TP,1
2024-02-28,BANKNIFTY,ORB,PUT,NEUTRAL,0.058,10:50:00,10:55:00,46408.45,385.61,46591.8,46358.7,1,15,15,0,0.0,0,0.0,499.32,1675.61,1633.37,28.17,TP hit,7
2024-02-28,BANKNIFTY,ORB,PUT,NEUTRAL,0.058,11:40:00,11:45:00,46179.25,383.71,46591.8,46358.7,1,15,15,0,0.0,0,0.0,337.43,-724.27,-765.79,-13.27,TP hit,7
2024-03-01,BANKNIFTY,ORB,CALL,BULLISH,0.67,11:35:00,11:40:00,46928.5,329.55,46486.9,47178.38,1,15,15,0,0.0,0,0.0,321.57,-149.72,-191.16,-3.86,No-move,5
2024-03-04,BANKNIFTY,VWAP,PUT,NEUTRAL,0.051,10:50:00,10:55:00,47376.35,210.42,47442.2,0.0,2,15,30,1,275.87831999999923,0,0.0,233.42,1266.91,1224.62,19.31,Trail SL,2
2024-03-04,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,0.051,12:55:00,13:00:00,47351.1,210.31,47216.84,47350.53,1,15,15,0,0.0,0,0.0,211.07,-18.62,-59.56,-1.88,VWAP TP,2
2024-03-06,BANKNIFTY,ORB,CALL,NEUTRAL,-0.274,11:00:00,11:05:00,48060.15,399.34,47765.47,48596.62,1,15,15,0,0.0,0,0.0,390.54,-161.97,-203.72,-3.39,No-move,7
2024-03-11,BANKNIFTY,ORB,PUT,NEUTRAL,0.009,11:20:00,11:25:00,47524.2,211.07,47722.73,47385.68,1,15,15,0,0.0,0,0.0,209.18,-58.37,-99.31,-3.12,No-move,2
2024-03-11,BANKNIFTY,ORB,PUT,NEUTRAL,0.009,11:50:00,11:55:00,47411.7,210.57,47722.73,47385.68,1,15,15,0,0.0,0,0.0,218.21,84.57,43.6,1.37,No-move,2
2024-03-12,BANKNIFTY,VWAP,PUT,NEUTRAL,0.15,10:40:00,10:45:00,47243.7,148.37,47622.9,0.0,1,15,15,1,236.92651999999782,0,0.0,236.93,1298.35,1257.29,56.12,Partial 1 + close,1
2024-03-12,BANKNIFTY,ORB,PUT,NEUTRAL,0.15,10:45:00,10:50:00,47064.55,147.81,47362.53,46369.02,1,15,15,0,0.0,0,0.0,65.88,-1258.96,-1299.25,-58.21,Hard SL,1
2024-03-13,BANKNIFTY,ORB,PUT,NEUTRAL,0.135,11:20:00,11:25:00,47166.2,391.91,47335.94,47063.88,1,15,15,0,0.0,0,0.0,404.15,153.66,111.84,1.9,No-move,7
2024-03-14,BANKNIFTY,ORB,CALL,NEUTRAL,-0.148,10:40:00,10:45:00,46987.4,361.46,46769.46,47293.8,1,15,15,0,0.0,0,0.0,352.79,-160.05,-201.64,-3.71,No-move,6
2024-03-14,BANKNIFTY,ORB,CALL,NEUTRAL,-0.148,11:30:00,11:35:00,47148.75,362.7,46769.46,47293.8,1,15,15,0,0.0,0,0.0,373.22,127.79,86.11,1.58,No-move,6
2024-03-18,BANKNIFTY,ORB,PUT,NEUTRAL,-0.179,11:10:00,11:15:00,46200.7,205.2,46487.14,45996.73,1,15,15,0,0.0,0,0.0,205.78,-21.32,-62.24,-2.01,No-move,2
2024-03-18,BANKNIFTY,PDH_PDL,CALL,NEUTRAL,-0.179,12:00:00,12:05:00,46496.2,206.51,46261.29,46401.04,1,15,15,0,0.0,0,0.0,263.88,830.61,789.43,25.36,VWAP TP,2
2024-03-19,BANKNIFTY,VWAP,CALL,BEARISH,-0.42,11:15:00,11:20:00,46514.15,146.08,46415.55,0.0,1,15,15,0,0.0,0,0.0,119.4,-430.23,-470.76,-21.34,Hard SL,1
2024-03-20,BANKNIFTY,ORB,PUT,NEUTRAL,0.129,10:40:00,10:45:00,45914.2,381.51,46401.24,45966.63,1,15,15,0,0.0,0,0.0,399.23,235.86,194.07,3.38,TP hit,7
2024-03-20,BANKNIFTY,ORB,PUT,NEUTRAL,0.129,10:55:00,11:00:00,46101.15,383.06,46401.24,45966.63,1,15,15,0,0.0,0,0.0,384.46,-8.99,-50.71,-0.88,No-move,7
2024-03-28,BANKNIFTY,ORB,CALL,NEUTRAL,-0.05,10:35:00,10:40:00,47260.55,363.56,47052.62,47630.6,1,15,15,0,0.0,0,0.0,363.1,-36.94,-78.57,-1.44,No-move,6
2024-03-28,BANKNIFTY,ORB,CALL,NEUTRAL,-0.05,11:15:00,11:20:00,47293.6,363.82,47052.62,47630.6,1,15,15,0,0.0,0,0.0,350.83,-224.8,-266.37,-4.87,No-move,6
2024-04-04,BANKNIFTY,ORB,PUT,BULLISH,0.892,10:50:00,10:55:00,47746.8,367.3,48027.82,47444.52,1,15,15,0,0.0,0,0.0,278.37,-1363.97,-1405.22,-25.44,Hard SL,6
2024-04-04,BANKNIFTY,VWAP,CALL,BULLISH,0.892,11:10:00,11:15:00,47928.75,368.7,47808.95,0.0,1,15,15,0,0.0,0,0.0,355.98,-220.83,-262.43,-4.73,No-move,6
2024-04-05,BANKNIFTY,ORB,CALL,NEUTRAL,-0.045,11:20:00,11:25:00,48193.7,338.44,48042.58,48423.38,1,15,15,0,0.0,0,0.0,354.3,207.92,166.33,3.27,No-move,5
2024-04-08,BANKNIFTY,VWAP,PUT,NEUTRAL,0.136,13:25:00,13:30:00,48511.4,215.46,48704.4,0.0,1,15,15,0,0.0,0,0.0,162.03,-831.47,-872.2,-26.86,Hard SL,2
2024-04-09,BANKNIFTY,ORB,CALL,BULLISH,0.505,10:35:00,10:40:00,48901.2,153.58,48755.06,49097.6,1,15,15,0,0.0,0,0.0,148.44,-107.04,-147.7,-6.37,No-move,1
2024-04-09,BANKNIFTY,ORB,CALL,BULLISH,0.505,11:35:00,11:40:00,48928.2,153.66,48755.06,49097.6,1,15,15,0,0.0,0,0.0,150.2,-81.87,-122.54,-5.28,No-move,1
2024-04-12,BANKNIFTY,VWAP,PUT,BEARISH,-0.492,12:15:00,12:20:00,48662.65,305.65,48797.35,0.0,1,15,15,0,0.0,0,0.0,314.18,97.94,56.53,1.23,No-move,4
2024-04-18,BANKNIFTY,VWAP,PUT,NEUTRAL,-0.012,13:25:00,13:30:00,47345.3,364.21,47689.4,0.0,1,15,15,0,0.0,0,0.0,284.8,-1221.1,-1262.38,-23.04,Hard SL,6
2024-04-19,BANKNIFTY,ORB,CALL,BEARISH,-0.821,11:40:00,11:45:00,47011.6,330.14,46772.78,47270.93,1,15,15,0,0.0,0,0.0,271.32,-912.33,-953.55,-19.2,Hard SL,5
2024-04-19,BANKNIFTY,ORB,CALL,BEARISH,-0.821,11:50:00,11:55:00,46898.8,329.35,46772.78,47270.93,1,15,15,0,0.0,0,0.0,337.03,85.23,43.72,0.88,No-move,5
2024-04-25,BANKNIFTY,VWAP,PUT,BEARISH,-0.877,10:50:00,10:55:00,48108.55,370.09,48240.65,0.0,1,15,15,0,0.0,0,0.0,281.38,-1360.65,-1401.91,-25.19,SL hit,6
2024-04-25,BANKNIFTY,ORB,CALL,BEARISH,-0.877,11:20:00,11:25:00,48206.45,370.84,48050.24,48855.2,1,15,15,0,0.0,0,0.0,369.86,-44.73,-86.39,-1.55,No-move,6
2024-04-30,BANKNIFTY,VWAP,PUT,BULLISH,2.47,11:45:00,11:50:00,49515.45,155.51,49591.3,0.0,1,15,15,0,0.0,0,0.0,126.65,-462.83,-503.39,-21.44,Hard SL,1
2024-05-02,BANKNIFTY,ORB,PUT,NEUTRAL,-0.06,11:15:00,11:20:00,49188.7,378.4,49311.4,48771.67,1,15,15,0,0.0,0,0.0,312.38,-1020.26,-1061.67,-18.66,Hard SL,6
2024-05-03,BANKNIFTY,ORB,PUT,NEUTRAL,0.267,11:20:00,11:25:00,48967.95,343.88,49443.56,49021.37,1,15,15,0,0.0,0,0.0,350.58,70.49,28.92,0.56,TP hit,5
2024-05-06,BANKNIFTY,VWAP,PUT,BULLISH,0.607,11:20:00,11:25:00,49046.95,217.84,49140.95,0.0,1,15,15,0,0.0,0,0.0,225.62,86.74,45.73,1.39,No-move,2
2024-05-07,BANKNIFTY,ORB,PUT,NEUTRAL,0.068,10:30:00,10:35:00,48417.4,152.06,48870.17,48475.87,1,15,15,0,0.0,0,0.0,140.83,-198.5,-239.13,-10.42,TP hit,1
2024-05-08,BANKNIFTY,ORB,PUT,BEARISH,-0.314,10:55:00,11:00:00,47986.35,398.72,48093.83,47761.55,1,15,15,0,0.0,0,0.0,412.51,176.89,135.03,2.25,No-move,7
2024-05-08,BANKNIFTY,VWAP,CALL,BEARISH,-0.314,11:15:00,11:20:00,48153.85,400.12,47948.25,0.0,1,15,15,0,0.0,0,0.0,311.87,-1353.73,-1395.13,-23.19,Hard SL,7
2024-05-10,BANKNIFTY,VWAP,PUT,NEUTRAL,0.084,10:50:00,10:55:00,47599.05,334.26,47666.75,0.0,2,15,30,0,0.0,0,0.0,292.23,-1320.84,-1363.47,-13.56,SL hit,5
2024-05-13,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.108,11:05:00,11:10:00,47164.85,209.48,47069.25,0.0,1,15,15,0,0.0,0,0.0,202.36,-136.74,-177.65,-5.63,No-move,2
2024-05-15,BANKNIFTY,ORB,PUT,NEUTRAL,0.107,11:55:00,12:00:00,47696.75,396.32,47846.99,47563.58,1,15,15,0,0.0,0,0.0,400.12,26.97,-14.82,-0.25,No-move,7
2024-05-16,BANKNIFTY,ORB,PUT,BULLISH,0.493,10:45:00,10:50:00,47527.95,365.62,47821.16,47356.4,1,15,15,0,0.0,0,0.0,366.23,-20.84,-62.49,-1.14,No-move,6
2024-05-16,BANKNIFTY,VWAP,CALL,BULLISH,0.493,12:05:00,12:10:00,47681.5,366.8,47472.3,0.0,1,15,15,0,0.0,0,0.0,394.36,383.36,341.59,6.19,Trail SL,6
2024-05-17,BANKNIFTY,ORB,CALL,NEUTRAL,-0.28,11:10:00,11:15:00,48145.15,338.1,47914.76,48315.8,1,15,15,0,0.0,0,0.0,322.19,-268.68,-310.13,-6.1,No-move,5
2024-05-21,BANKNIFTY,VWAP,CALL,BEARISH,-0.574,11:00:00,11:05:00,48108.15,151.09,48055.75,0.0,1,15,15,0,0.0,0,0.0,150.61,-37.25,-77.92,-3.42,No-move,1
2024-05-24,BANKNIFTY,PDH_PDL,PUT,NEUTRAL,-0.142,10:25:00,10:30:00,48742.5,342.29,48925.35,48806.87,1,15,15,0,0.0,0,0.0,350.12,87.46,45.89,0.89,VWAP TP,5
2024-05-27,BANKNIFTY,ORB,CALL,BULLISH,0.321,11:50:00,11:55:00,49405.3,219.43,49222.75,49663.75,1,15,15,1,314.3710775579626,0,0.0,314.37,1394.12,1352.71,40.91,Partial 1 + close,2
2024-05-29,BANKNIFTY,ORB,PUT,BEARISH,-0.557,11:15:00,11:20:00,48579.15,403.65,48846.44,48393.47,1,15,15,0,0.0,0,0.0,332.9,-1091.19,-1132.69,-18.66,Hard SL,7
2024-05-31,BANKNIFTY,ORB,PUT,NEUTRAL,0.148,11:15:00,11:20:00,48647.4,341.62,48935.86,48567.67,1,15,15,0,0.0,0,0.0,337.79,-87.5,-129.01,-2.51,No-move,5
2024-06-06,BANKNIFTY,PDH_PDL,PUT,BULLISH,1.186,13:45:00,13:50:00,49197.4,378.46,49654.51,49317.01,1,15,15,0,0.0,0,0.0,391.25,161.79,120.04,2.11,VWAP TP,6
2024-06-07,BANKNIFTY,ORB,CALL,NEUTRAL,-0.028,10:35:00,10:40:00,49614.95,348.42,49342.15,50015.08,1,15,15,0,0.0,0,0.0,347.21,-48.13,-89.68,-1.71,No-move,5
2024-06-07,BANKNIFTY,ORB,CALL,NEUTRAL,-0.028,11:35:00,11:40:00,49779.85,349.58,49342.15,50015.08,1,15,15,0,0.0,0,0.0,366.28,220.55,178.91,3.4,No-move,5
2024-06-11,BANKNIFTY,ORB,CALL,NEUTRAL,0.124,10:30:00,10:35:00,49899.1,156.71,49695.96,50121.58,1,15,15,0,0.0,0,0.0,152.06,-99.76,-140.44,-5.94,No-move,1
2024-06-12,BANKNIFTY,PDH_PDL,PUT,BULLISH,0.413,13:40:00,13:45:00,49966.05,415.17,50014.29,50017.06,1,15,15,0,0.0,0,0.0,422.41,78.59,36.69,0.59,VWAP TP,7
2024-06-19,BANKNIFTY,VWAP,CALL,NEUTRAL,0.255,10:55:00,11:00:00,51028.0,424.0,50735.75,0.0,1,15,15,0,0.0,0,0.0,427.39,20.8,-21.12,-0.33,No-move,7
2024-06-19,BANKNIFTY,ORB,CALL,NEUTRAL,0.255,11:40:00,11:45:00,51062.9,424.29,50810.54,51758.88,1,15,15,0,0.0,0,0.0,406.84,-291.71,-333.54,-5.23,No-move,7
2024-06-21,BANKNIFTY,ORB,PUT,BULLISH,0.322,10:45:00,10:50:00,51383.0,360.84,51639.23,50880.35,1,15,15,0,0.0,0,0.0,346.46,-245.77,-287.32,-5.29,No-move,5
2024-06-24,BANKNIFTY,PDH_PDL,CALL,BEARISH,-0.538,10:20:00,10:25:00,51356.8,228.1,51154.01,51275.36,1,15,15,0,0.0,0,0.0,226.99,-46.69,-87.7,-2.55,VWAP TP,2
2024-06-24,BANKNIFTY,ORB,CALL,BEARISH,-0.538,11:00:00,11:05:00,51533.55,228.88,51318.0,51778.52,1,15,15,1,297.8061916568686,0,0.0,297.81,1003.89,962.56,27.91,Partial 1 + close,2
2024-06-25,BANKNIFTY,ORB,CALL,NEUTRAL,0.096,10:45:00,10:50:00,52161.3,163.81,51905.75,52312.27,1,15,15,0,0.0,0,0.0,164.83,-14.66,-55.39,-2.24,No-move,1
2024-06-25,BANKNIFTY,ORB,CALL,NEUTRAL,0.096,11:15:00,11:20:00,52036.35,163.42,51905.75,52312.27,1,15,15,0,0.0,0,0.0,159.77,-84.71,-125.43,-5.09,No-move,1
2024-06-26,BANKNIFTY,ORB,CALL,NEUTRAL,0.044,11:25:00,11:30:00,52819.85,438.89,52623.46,53092.9,1,15,15,0,0.0,0,0.0,439.69,-18.04,-60.01,-0.91,No-move,7
2024-07-02,BANKNIFTY,ORB,PUT,BULLISH,0.518,11:40:00,11:45:00,52094.3,163.6,52394.9,51280.07,1,15,15,0,0.0,0,0.0,123.53,-631.11,-671.66,-27.2,Hard SL,1
2024-07-08,BANKNIFTY,VWAP,PUT,NEUTRAL,-0.19,10:30:00,10:35:00,52496.85,233.16,52676.55,0.0,1,15,15,0,0.0,0,0.0,223.47,-175.28,-216.29,-6.16,No-move,2
2024-07-09,BANKNIFTY,ORB,CALL,NEUTRAL,-0.152,11:40:00,11:45:00,52615.85,165.24,52498.29,53026.33,1,15,15,0,0.0,0,0.0,137.64,-444.0,-484.62,-19.43,Hard SL,1
2024-07-12,BANKNIFTY,VWAP,CALL,NEUTRAL,-0.063,10:50:00,10:55:00,52495.4,329.73,52253.8,0.0,1,15,15,1,458.77153568000006,0,0.0,458.77,1905.62,1863.56,37.56,Partial 1 + close,4
2024-07-12,BANKNIFTY,ORB,CALL,NEUTRAL,-0.063,11:00:00,11:05:00,52756.25,331.37,52415.67,52986.17,1,15,15,0,0.0,0,0.0,275.13,-873.59,-914.83,-18.35,Hard SL,4
2024-07-18,BANKNIFTY,VWAP,CALL,BEARISH,-0.353,12:10:00,12:15:00,52424.05,403.28,52306.25,0.0,1,15,15,0,0.0,0,0.0,395.33,-149.26,-191.03,-3.15,No-move,6
2024-07-19,BANKNIFTY,ORB,PUT,NEUTRAL,-0.053,10:55:00,11:00:00,52229.4,366.78,52413.99,51969.75,1,15,15,0,0.0,0,0.0,303.99,-971.88,-1013.25,-18.37,Hard SL,5
2024-07-23,BANKNIFTY,VWAP,PUT,BULLISH,0.349,11:15:00,11:20:00,52144.65,163.76,52370.5,0.0,1,15,15,0,0.0,0,0.0,132.0,-506.33,-546.92,-22.13,Hard SL,1
2024-07-26,BANKNIFTY,ORB,CALL,BEARISH,-0.846,11:05:00,11:10:00,50890.5,357.38,50744.97,51533.55,1,15,15,0,0.0,0,0.0,362.62,48.62,6.99,0.13,No-move,5
2024-07-26,BANKNIFTY,ORB,CALL,BEARISH,-0.846,11:55:00,12:00:00,50960.45,357.87,50744.97,51533.55,1,15,15,0,0.0,0,0.0,361.27,20.94,-20.69,-0.38,No-move,5
2024-07-29,BANKNIFTY,ORB,CALL,BULLISH,0.378,10:45:00,10:50:00,51975.95,230.85,51788.03,52698.65,1,15,15,1,311.32013842559786,0,0.0,311.32,1177.05,1135.66,32.65,Partial 1 + close,2
2024-07-29,BANKNIFTY,ORB,CALL,BULLISH,0.378,11:40:00,11:45:00,52232.9,231.99,51788.03,52698.65,1,15,15,0,0.0,0,0.0,242.51,127.76,86.68,2.48,No-move,2
2024-07-30,BANKNIFTY,ORB,CALL,NEUTRAL,-0.011,11:30:00,11:35:00,51746.85,162.51,51497.77,52109.05,1,15,15,0,0.0,0,0.0,137.7,-402.18,-442.79,-18.05,Hard SL,1
2024-08-02,BANKNIFTY,ORB,CALL,BEARISH,-0.841,10:30:00,10:35:00,51450.0,361.31,51290.12,51810.23,1,15,15,0,0.0,0,0.0,362.26,-15.7,-57.32,-1.05,No-move,5
2024-08-02,BANKNIFTY,ORB,CALL,BEARISH,-0.841,11:35:00,11:40:00,51501.55,361.67,51290.12,51810.23,1,15,15,0,0.0,0,0.0,362.79,-13.15,-54.78,-1.01,No-move,5
2024-08-05,BANKNIFTY,ORB,PUT,BEARISH,-1.464,10:45:00,10:50:00,50098.9,222.51,50466.96,49745.42,1,15,15,1,306.4927226937753,0,0.0,306.49,1229.74,1188.37,35.45,Partial 1 + close,2
2024-08-05,BANKNIFTY,ORB,PUT,BEARISH,-1.464,11:20:00,11:25:00,49769.75,221.05,50466.96,49745.42,1,15,15,0,0.0,0,0.0,137.52,-1283.01,-1323.63,-39.74,Hard SL,2
2024-08-06,BANKNIFTY,ORB,PUT,BULLISH,0.761,10:40:00,10:45:00,49964.8,156.92,50471.35,49912.18,1,15,15,0,0.0,0,0.0,121.11,-567.09,-607.63,-25.65,Hard SL,1
