signal_id,date,time,index,direction,direction_int,conditions_met,close,vwap,vwap_distance,near_fib,fib_label,fib_level,fib_distance,rsi,adx,ema_bull,ema_bear,vol_spike,vol_ratio,pcr,swing_high,swing_low,dte,capital_before,capital_used,risk_amount,entry_premium,stop_loss,target,exit_premium,pnl,pnl_pct,exit_reason,trade_taken,outcome
72D32237,2024-01-11,13:45:00,SENSEX,PUT,0,3,71775.77,71800.56,-24.79,1,near_PDH,71733.84,41.93,32.3,19.21,0,1,0,0.0,1.0,71733.84,71110.98,1,100269.0,,,225.44,180.35,338.16,,,,shadow_not_traded,0,1
8526A6EB,2024-01-11,14:00:00,SENSEX,PUT,0,4,71783.6,71799.24,-15.64,1,near_PDH,71733.84,49.76,35.51,21.19,0,1,0,0.0,1.0,71733.84,71110.98,1,100269.0,,,224.81,179.85,337.22,,,,shadow_not_traded,0,0
8E1EDCE6,2024-01-11,14:15:00,SENSEX,PUT,0,5,71577.99,71791.43,-213.44,1,near_PDH,71733.84,155.85,15.18,25.79,0,1,0,0.0,1.0,71733.84,71110.98,1,100269.0,22532.0,4973.45,225.32,180.26,337.98,235.31,999.0,4.43,Profit lock (14:00),1,1
6F213260,2024-01-11,14:30:00,SENSEX,PUT,0,4,71749.29,71786.53,-37.24,1,near_PDH,71733.84,15.45,43.96,29.95,0,1,0,0.0,1.0,71733.84,71110.98,1,101268.0,,,225.26,180.21,337.89,,,,shadow_not_traded,0,0
E2DDDB3B,2024-01-16,13:45:00,SENSEX,PUT,0,4,73082.7,73273.76,-191.06,1,near_PDH,73402.16,319.46,31.36,16.97,0,1,0,0.0,1.0,73402.16,72909.0,3,101268.0,23880.0,5023.4,398.0,318.4,517.4,411.39,803.4,3.36,Hard close (15:00),1,1
CB649EF2,2024-01-16,14:00:00,SENSEX,PUT,0,3,73167.91,73266.49,-98.58,1,near_PDH,73402.16,234.25,42.73,19.41,0,1,0,0.0,1.0,73402.16,72909.0,3,101268.0,,,398.1,318.48,597.15,,,,shadow_not_traded,0,1
1F12DBFF,2024-01-16,14:15:00,SENSEX,PUT,0,4,73185.46,73261.23,-75.77,1,near_PDH,73402.16,216.7,44.76,20.89,0,1,0,0.0,1.0,73402.16,72909.0,3,101268.0,,,397.95,318.36,596.92,,,,shadow_not_traded,0,1
764867EF,2024-01-16,14:30:00,SENSEX,PUT,0,4,73153.81,73256.63,-102.82,1,near_PDH,73402.16,248.35,41.88,22.12,0,1,0,0.0,1.0,73402.16,72909.0,3,101268.0,,,397.95,318.36,596.92,,,,shadow_not_traded,0,1
ADF8B112,2024-01-17,13:00:00,SENSEX,PUT,0,3,71713.62,72044.04,-330.42,0,,0.0,,11.9,17.11,0,1,0,0.0,1.0,73427.59,72960.29,2,102071.4,,,318.45,254.76,477.67,,,,shadow_not_traded,0,0
C915EBDC,2024-01-17,13:15:00,SENSEX,PUT,0,4,71702.84,72024.14,-321.3,0,,0.0,,11.62,24.05,0,1,0,0.0,1.0,73427.59,72960.29,2,102071.4,,,318.61,254.89,477.92,,,,shadow_not_traded,0,1
0AC2EE4A,2024-01-17,13:30:00,SENSEX,PUT,0,4,71771.89,72007.58,-235.69,0,,0.0,,24.04,30.09,0,1,0,0.0,1.0,73427.59,72960.29,2,102071.4,,,318.77,255.02,478.15,,,,shadow_not_traded,0,1
360829CA,2024-01-17,13:45:00,SENSEX,PUT,0,4,71773.04,71992.5,-219.46,0,,0.0,,24.23,35.52,0,1,0,0.0,1.0,73427.59,72960.29,2,102071.4,,,318.71,254.97,478.06,,,,shadow_not_traded,0,1
C0165A82,2024-01-17,14:00:00,SENSEX,PUT,0,4,71760.83,71981.62,-220.79,0,,0.0,,23.55,38.26,0,1,0,0.0,1.0,73427.59,72960.29,2,102071.4,,,318.85,255.08,478.28,,,,shadow_not_traded,0,1
51152943,2024-01-17,14:15:00,SENSEX,PUT,0,4,71788.78,71971.02,-182.24,0,,0.0,,28.48,40.95,0,1,0,0.0,1.0,73427.59,72960.29,2,102071.4,,,318.09,254.47,477.13,,,,shadow_not_traded,0,1
000CDEB4,2024-01-17,14:30:00,SENSEX,PUT,0,4,71620.28,71957.03,-336.75,0,,0.0,,20.08,43.86,0,1,0,0.0,1.0,73427.59,72960.29,2,102071.4,,,317.69,254.15,476.53,,,,shadow_not_traded,0,1
CE2C7A15,2024-01-23,13:00:00,SENSEX,PUT,0,4,70758.75,71351.25,-592.5,0,,0.0,,10.68,20.13,0,1,0,0.0,1.0,72026.26,71312.71,2,102071.4,,,314.21,251.37,471.31,,,,shadow_not_traded,0,1
9D5EDB47,2024-01-23,13:15:00,SENSEX,PUT,0,4,70748.3,71313.88,-565.58,0,,0.0,,10.55,28.17,0,1,0,0.0,1.0,72026.26,71312.71,2,102071.4,,,314.25,251.4,471.38,,,,shadow_not_traded,0,1
22D74475,2024-01-23,13:30:00,SENSEX,PUT,0,4,70757.7,71280.45,-522.75,0,,0.0,,11.56,35.17,0,1,0,0.0,1.0,72026.26,71312.71,2,102071.4,,,314.11,251.29,471.17,,,,shadow_not_traded,0,1
A12C9C46,2024-01-23,13:45:00,SENSEX,PUT,0,4,70719.72,71249.57,-529.85,0,,0.0,,11.02,41.3,0,1,0,0.0,1.0,72026.26,71312.71,2,102071.4,,,313.68,250.94,470.52,,,,shadow_not_traded,0,1
102308D3,2024-01-23,14:00:00,SENSEX,PUT,0,4,70625.5,71218.78,-593.28,0,,0.0,,9.8,46.71,0,1,0,0.0,1.0,72026.26,71312.71,2,102071.4,,,313.64,250.91,470.46,,,,shadow_not_traded,0,1
7F4D4AFD,2024-01-23,14:15:00,SENSEX,PUT,0,4,70617.22,71189.45,-572.23,0,,0.0,,9.7,51.5,0,1,0,0.0,1.0,72026.26,71312.71,2,102071.4,,,312.62,250.1,468.93,,,,shadow_not_traded,0,0
75DFC327,2024-01-23,14:30:00,SENSEX,PUT,0,4,70392.24,71154.83,-762.59,0,,0.0,,7.43,55.79,0,1,0,0.0,1.0,72026.26,71312.71,2,102071.4,,,312.49,249.99,468.74,,,,shadow_not_traded,0,0
1F0B4129,2024-01-29,13:00:00,SENSEX,CALL,1,3,71809.83,71526.0,283.83,0,,0.0,,89.64,11.35,1,0,0,0.0,1.0,71049.46,70319.04,4,102071.4,,,451.2,360.96,676.8,,,,shadow_not_traded,0,1
BC66FE61,2024-01-29,13:15:00,SENSEX,CALL,1,3,71834.69,71544.44,290.25,0,,0.0,,90.26,16.72,1,0,0,0.0,1.0,71049.46,70319.04,4,102071.4,,,450.6,360.48,675.9,,,,shadow_not_traded,0,1
E58216C3,2024-01-29,13:30:00,SENSEX,CALL,1,4,71737.22,71557.86,179.36,0,,0.0,,71.93,20.34,1,0,0,0.0,1.0,71049.46,70319.04,4,102071.4,,,451.18,360.94,676.77,,,,shadow_not_traded,0,1
EDE1B859,2024-01-29,13:45:00,SENSEX,CALL,1,4,71832.79,71570.96,261.83,0,,0.0,,76.89,22.27,1,0,0,0.0,1.0,71049.46,70319.04,4,102071.4,,,451.77,361.42,677.65,,,,shadow_not_traded,0,0
CE354754,2024-01-29,14:00:00,SENSEX,CALL,1,4,71923.05,71587.58,335.47,0,,0.0,,80.41,25.12,1,0,0,0.0,1.0,71049.46,70319.04,4,102071.4,,,451.52,361.22,677.28,,,,shadow_not_traded,0,1
4458665F,2024-01-29,14:15:00,SENSEX,CALL,1,4,71885.99,71603.38,282.61,0,,0.0,,75.33,27.88,1,0,0,0.0,1.0,71049.46,70319.04,4,102071.4,,,451.39,361.11,677.09,,,,shadow_not_traded,0,1
350A7672,2024-01-29,14:30:00,SENSEX,CALL,1,4,71865.46,71616.05,249.41,0,,0.0,,72.6,29.28,1,0,0,0.0,1.0,71049.46,70319.04,4,102071.4,,,451.64,361.31,677.46,,,,shadow_not_traded,0,1
FE47ACD8,2024-01-30,13:00:00,SENSEX,PUT,0,3,71685.85,71767.59,-81.74,1,near_PDH,72010.22,324.37,43.84,11.09,0,1,0,0.0,1.0,72010.22,70880.54,3,102071.4,,,389.47,311.58,584.21,,,,shadow_not_traded,0,1
F470D540,2024-01-30,13:15:00,SENSEX,PUT,0,3,71605.7,71758.74,-153.04,0,,0.0,,38.6,15.77,0,1,0,0.0,1.0,72010.22,70880.54,3,102071.4,,,389.81,311.85,584.72,,,,shadow_not_traded,0,1
56D4A26D,2024-01-30,13:30:00,SENSEX,PUT,0,4,71663.27,71750.33,-87.06,1,near_PDH,72010.22,346.95,43.8,20.63,0,1,0,0.0,1.0,72010.22,70880.54,3,102071.4,,,389.78,311.82,584.67,,,,shadow_not_traded,0,1
9032EC81,2024-01-30,13:45:00,SENSEX,PUT,0,4,71657.71,71745.28,-87.57,1,near_PDH,72010.22,352.51,43.41,24.22,0,1,0,0.0,1.0,72010.22,70880.54,3,102071.4,,,389.25,311.4,583.88,,,,shadow_not_traded,0,1
A51A5F34,2024-01-30,14:00:00,SENSEX,PUT,0,4,71558.68,71737.11,-178.43,0,,0.0,,37.19,28.21,0,1,0,0.0,1.0,72010.22,70880.54,3,102071.4,,,389.43,311.54,584.14,,,,shadow_not_traded,0,1
2BE5A4F5,2024-01-30,14:15:00,SENSEX,PUT,0,4,71593.55,71728.26,-134.71,0,,0.0,,40.43,32.17,0,1,0,0.0,1.0,72010.22,70880.54,3,102071.4,,,388.67,310.94,583.0,,,,shadow_not_traded,0,1
A5B3821F,2024-01-30,14:30:00,SENSEX,PUT,0,4,71452.86,71717.45,-264.59,0,,0.0,,33.02,35.93,0,1,0,0.0,1.0,72010.22,70880.54,3,102071.4,,,387.71,310.17,581.56,,,,shadow_not_traded,0,1
4F2FFECC,2024-01-31,13:15:00,SENSEX,CALL,1,3,71691.49,71517.87,173.62,0,,0.0,,71.19,11.64,1,0,0,0.0,1.0,72142.23,71075.72,2,102071.4,,,318.45,254.76,477.67,,,,shadow_not_traded,0,0
67433C3C,2024-01-31,13:30:00,SENSEX,CALL,1,3,71701.9,71528.54,173.36,0,,0.0,,71.67,15.17,1,0,0,0.0,1.0,72142.23,71075.72,2,102071.4,,,318.17,254.54,477.25,,,,shadow_not_traded,0,1
CAF59096,2024-01-31,14:15:00,SENSEX,CALL,1,3,71653.66,71545.22,108.44,0,,0.0,,64.99,17.94,1,0,0,0.0,1.0,72142.23,71075.72,2,102071.4,,,317.95,254.36,476.92,,,,shadow_not_traded,0,1
6AFD6E13,2024-02-02,13:30:00,SENSEX,PUT,0,4,72075.05,72478.38,-403.33,1,near_PDH,72151.02,75.97,32.31,10.06,0,1,0,0.0,1.0,72151.02,71574.89,7,102071.4,,,599.04,479.23,778.75,,,,premium_out_of_range,0,-1
0FDD11CD,2024-02-02,13:45:00,SENSEX,PUT,0,4,72094.4,72456.53,-362.13,1,near_PDH,72151.02,56.62,33.5,12.09,0,1,0,0.0,1.0,72151.02,71574.89,7,102071.4,,,599.55,479.64,779.41,,,,premium_out_of_range,0,-1
5C7E04D9,2024-02-02,14:00:00,SENSEX,PUT,0,4,72154.3,72439.16,-284.86,1,near_PDH,72151.02,3.28,37.2,13.86,0,1,0,0.0,1.0,72151.02,71574.89,7,102071.4,,,599.86,479.89,779.82,,,,premium_out_of_range,0,-1
00404A93,2024-02-02,14:15:00,SENSEX,PUT,0,4,72192.33,72426.25,-233.92,1,near_PDH,72151.02,41.31,39.49,14.6,0,1,0,0.0,1.0,72151.02,71574.89,7,102071.4,,,598.98,479.18,778.67,,,,premium_out_of_range,0,-1
0250D091,2024-02-02,14:30:00,SENSEX,PUT,0,4,72091.29,72412.47,-321.18,1,near_PDH,72151.02,59.73,35.75,15.5,0,1,0,0.0,1.0,72151.02,71574.89,7,102071.4,,,599.97,479.98,779.96,,,,premium_out_of_range,0,-1
47798B3A,2024-02-07,13:00:00,SENSEX,PUT,0,4,72042.26,72205.16,-162.9,1,near_PDH,72261.4,219.14,30.76,12.06,0,1,0,0.0,1.0,72261.4,71625.18,2,102071.4,22402.8,5063.57,320.04,256.03,416.05,256.03,-4480.7,-20.0,Stop-loss,1,0
8299A1AF,2024-02-07,13:15:00,SENSEX,PUT,0,4,72062.65,72195.9,-133.25,1,near_PDH,72261.4,198.75,33.81,16.02,0,1,0,0.0,1.0,72261.4,71625.18,2,102071.4,,,319.86,255.89,479.79,,,,shadow_not_traded,0,0
03DB23DC,2024-02-07,13:30:00,SENSEX,PUT,0,4,72018.63,72187.05,-168.42,1,near_PDH,72261.4,242.77,30.67,19.4,0,1,0,0.0,1.0,72261.4,71625.18,2,97590.7,,,320.47,256.38,480.71,,,,shadow_not_traded,0,0
0CCD992E,2024-02-08,13:00:00,SENSEX,PUT,0,3,71674.04,71876.22,-202.18,1,near_PDL,71938.22,264.18,28.16,15.09,0,1,0,0.0,1.0,72559.21,71938.22,1,97590.7,,,225.13,180.1,337.69,,,,shadow_not_traded,0,1
56A0C0E5,2024-02-08,13:15:00,SENSEX,PUT,0,4,71683.29,71863.13,-179.84,1,near_PDL,71938.22,254.93,29.08,20.55,0,1,0,0.0,1.0,72559.21,71938.22,1,97590.7,,,225.06,180.05,337.59,,,,shadow_not_traded,0,1
15FD0187,2024-02-08,13:30:00,SENSEX,PUT,0,4,71665.82,71850.75,-184.93,1,near_PDL,71938.22,272.4,28.34,25.44,0,1,0,0.0,1.0,72559.21,71938.22,1,97590.7,,,224.89,179.91,337.33,,,,shadow_not_traded,0,1
71687F1B,2024-02-08,13:45:00,SENSEX,PUT,0,4,71606.35,71837.61,-231.26,1,near_PDL,71938.22,331.87,25.93,29.78,0,1,0,0.0,1.0,72559.21,71938.22,1,97590.7,,,224.66,179.73,336.99,,,,shadow_not_traded,0,1
81369F15,2024-02-08,14:00:00,SENSEX,PUT,0,4,71536.49,71822.88,-286.39,0,,0.0,,23.41,33.93,0,1,0,0.0,1.0,72559.21,71938.22,1,97590.7,,,224.29,179.43,336.44,,,,shadow_not_traded,0,0
32A00D86,2024-02-08,14:15:00,SENSEX,PUT,0,4,71418.93,71804.72,-385.79,0,,0.0,,19.9,37.97,0,1,0,0.0,1.0,72559.21,71938.22,1,97590.7,,,224.23,179.38,336.34,,,,shadow_not_traded,0,0
D0F6F01E,2024-02-08,14:30:00,SENSEX,PUT,0,4,71400.79,71786.34,-385.55,0,,0.0,,19.41,41.69,0,1,0,0.0,1.0,72559.21,71938.22,1,97590.7,,,223.99,179.19,335.99,,,,shadow_not_traded,0,0
7A51311E,2024-02-12,13:00:00,SENSEX,PUT,0,3,71098.12,71338.58,-240.46,1,near_PDL,71200.31,102.19,26.19,13.51,0,1,0,0.0,1.0,71676.49,71200.31,4,97590.7,,,446.21,356.97,669.31,,,,shadow_not_traded,0,0
74D25404,2024-02-12,13:15:00,SENSEX,PUT,0,3,71041.07,71318.78,-277.71,1,near_PDL,71200.31,159.24,24.13,19.89,0,1,0,0.0,1.0,71676.49,71200.31,4,97590.7,,,446.39,357.11,669.59,,,,shadow_not_traded,0,0
AC537499,2024-02-12,13:30:00,SENSEX,PUT,0,4,71071.67,71302.52,-230.85,1,near_PDL,71200.31,128.64,27.43,25.43,0,1,0,0.0,1.0,71676.49,71200.31,4,97590.7,,,446.56,357.25,669.84,,,,shadow_not_traded,0,0
11B16E9E,2024-02-12,13:45:00,SENSEX,PUT,0,4,71095.2,71292.1,-196.9,1,near_PDL,71200.31,105.11,29.96,27.88,0,1,0,0.0,1.0,71676.49,71200.31,4,97590.7,,,446.61,357.29,669.91,,,,shadow_not_traded,0,0
0263B20B,2024-02-12,14:00:00,SENSEX,PUT,0,4,71109.05,71281.57,-172.52,1,near_PDL,71200.31,91.26,31.47,30.33,0,1,0,0.0,1.0,71676.49,71200.31,4,97590.7,,,447.73,358.18,671.6,,,,shadow_not_traded,0,1
F3DC5D21,2024-02-12,14:30:00,SENSEX,PUT,0,4,71116.87,71273.85,-156.98,1,near_PDL,71200.31,83.44,38.13,29.52,0,1,0,0.0,1.0,71676.49,71200.31,4,97590.7,,,446.94,357.55,670.41,,,,shadow_not_traded,0,1
9D1CCB4A,2024-02-13,14:00:00,SENSEX,CALL,1,3,71547.93,71401.45,146.48,1,near_PDH,71756.58,208.65,65.69,10.21,1,0,0,0.0,1.0,71756.58,70922.57,3,97590.7,,,389.08,311.26,583.62,,,,shadow_not_traded,0,0
6A01C0ED,2024-02-13,14:15:00,SENSEX,CALL,1,3,71527.8,71409.8,118.0,1,near_PDH,71756.58,228.78,63.89,12.99,1,0,0,0.0,1.0,71756.58,70922.57,3,97590.7,,,389.37,311.5,584.06,,,,shadow_not_traded,0,0
01747937,2024-02-13,14:30:00,SENSEX,CALL,1,3,71575.29,71416.22,159.07,1,near_PDH,71756.58,181.29,66.24,14.49,1,0,0,0.0,1.0,71756.58,70922.57,3,97590.7,,,388.94,311.15,583.41,,,,shadow_not_traded,0,1
D5041D48,2024-02-14,13:00:00,SENSEX,CALL,1,3,71300.1,71084.66,215.44,0,,0.0,,79.06,13.1,1,0,0,0.0,1.0,71662.74,70924.3,2,97590.7,,,316.85,253.48,475.28,,,,shadow_not_traded,0,0
AF0C5E99,2024-02-14,13:15:00,SENSEX,CALL,1,3,71339.88,71101.18,238.7,1,near_PDH,71662.74,322.86,80.86,19.16,1,0,0,0.0,1.0,71662.74,70924.3,2,97590.7,,,316.57,253.26,474.86,,,,shadow_not_traded,0,1
D31015A5,2024-02-14,13:30:00,SENSEX,CALL,1,5,71275.88,71112.48,163.4,1,near_PDL,70924.3,351.58,70.38,22.71,1,0,0,0.0,1.0,71662.74,70924.3,2,97590.7,22150.8,4839.53,316.44,253.15,474.66,409.52,6515.6,29.41,Profit lock (14:00),1,1
0E02F885,2024-02-14,13:45:00,SENSEX,CALL,1,5,71248.46,71119.16,129.3,1,near_PDL,70924.3,324.16,66.41,23.11,1,0,0,0.0,1.0,71662.74,70924.3,2,97590.7,,,316.41,253.13,474.62,,,,shadow_not_traded,0,1
0A6DAB62,2024-02-14,14:00:00,SENSEX,CALL,1,5,71239.69,71126.51,113.18,1,near_PDL,70924.3,315.39,65.15,24.1,1,0,0,0.0,1.0,71662.74,70924.3,2,104106.29999999999,,,317.27,253.82,475.9,,,,shadow_not_traded,0,1
8F7F8A8B,2024-02-14,14:15:00,SENSEX,CALL,1,4,71434.87,71138.72,296.15,1,near_PDH,71662.74,227.87,76.08,26.1,1,0,0,0.0,1.0,71662.74,70924.3,2,104106.29999999999,,,317.74,254.19,476.61,,,,shadow_not_traded,0,1
739DE482,2024-02-14,14:30:00,SENSEX,CALL,1,4,71539.89,71156.56,383.33,1,near_PDH,71662.74,122.85,79.75,28.83,1,0,0,0.0,1.0,71662.74,70924.3,2,104106.29999999999,,,318.69,254.95,478.03,,,,shadow_not_traded,0,1
91EDCC44,2024-02-15,14:15:00,SENSEX,CALL,1,3,72050.8,71878.93,171.87,1,near_PDH,71938.59,112.21,60.55,18.28,1,0,0,0.0,1.0,71938.59,70809.84,1,104106.29999999999,,,226.1,180.88,339.15,,,,shadow_not_traded,0,1
BFFBB6D1,2024-02-15,14:30:00,SENSEX,CALL,1,3,71994.74,71884.1,110.64,1,near_PDH,71938.59,56.15,55.68,16.78,1,0,0,0.0,1.0,71938.59,70809.84,1,104106.29999999999,,,226.11,180.89,339.17,,,,shadow_not_traded,0,1
22D0F939,2024-02-19,13:00:00,SENSEX,CALL,1,3,72775.84,72604.3,171.54,0,,0.0,,74.59,11.64,1,0,0,0.0,1.0,72545.33,72218.1,4,104106.29999999999,,,457.28,365.82,685.92,,,,shadow_not_traded,0,0
479361AC,2024-02-19,13:15:00,SENSEX,CALL,1,3,72801.28,72615.48,185.8,0,,0.0,,76.17,16.44,1,0,0,0.0,1.0,72545.33,72218.1,4,104106.29999999999,,,456.81,365.45,685.22,,,,shadow_not_traded,0,0
2D062D68,2024-02-19,13:45:00,SENSEX,CALL,1,4,72756.13,72629.74,126.39,0,,0.0,,66.07,20.15,1,0,0,0.0,1.0,72545.33,72218.1,4,104106.29999999999,,,457.18,365.74,685.77,,,,shadow_not_traded,0,0
7D7C8B45,2024-02-19,14:00:00,SENSEX,CALL,1,4,72787.1,72637.79,149.31,0,,0.0,,68.41,22.51,1,0,0,0.0,1.0,72545.33,72218.1,4,104106.29999999999,,,457.14,365.71,685.71,,,,shadow_not_traded,0,0
E5B73377,2024-02-19,14:15:00,SENSEX,CALL,1,4,72771.83,72644.88,126.95,0,,0.0,,65.99,24.64,1,0,0,0.0,1.0,72545.33,72218.1,4,104106.29999999999,,,457.71,366.17,686.56,,,,shadow_not_traded,0,0
DEF17A78,2024-02-19,14:30:00,SENSEX,CALL,1,4,72874.12,72654.25,219.87,0,,0.0,,72.9,27.44,1,0,0,0.0,1.0,72545.33,72218.1,4,104106.29999999999,,,457.25,365.8,685.88,,,,shadow_not_traded,0,0
D83422BB,2024-02-20,13:00:00,SENSEX,CALL,1,3,72927.28,72790.34,136.94,1,near_PDH,72881.93,45.35,70.39,14.1,1,0,0,0.0,1.0,72881.93,72308.68,3,104106.29999999999,,,396.45,317.16,594.67,,,,shadow_not_traded,0,0
188371D3,2024-02-20,13:30:00,SENSEX,CALL,1,4,72974.52,72805.35,169.17,1,near_PDH,72881.93,92.59,70.31,21.21,1,0,0,0.0,1.0,72881.93,72308.68,3,104106.29999999999,,,396.72,317.38,595.08,,,,shadow_not_traded,0,0
7BF86827,2024-02-20,13:45:00,SENSEX,CALL,1,4,72934.54,72812.62,121.92,1,near_PDH,72881.93,52.61,64.76,24.37,1,0,0,0.0,1.0,72881.93,72308.68,3,104106.29999999999,,,396.19,316.95,594.28,,,,shadow_not_traded,0,1
5783FBB0,2024-02-20,14:30:00,SENSEX,CALL,1,3,72898.91,72815.99,82.92,1,near_PDH,72881.93,16.98,57.74,20.95,1,0,0,0.0,1.0,72881.93,72308.68,3,104106.29999999999,,,396.4,317.12,594.6,,,,shadow_not_traded,0,1
FAC005C8,2024-02-21,14:00:00,SENSEX,PUT,0,4,72900.85,73090.58,-189.73,1,near_PDH,73130.69,229.84,34.81,10.02,0,1,0,0.0,1.0,73130.69,72510.24,2,104106.3,22631.0,5165.32,323.3,258.64,420.29,384.42,4278.4,18.91,Profit lock (14:00),1,1
61AF3310,2024-02-21,14:15:00,SENSEX,PUT,0,4,72793.88,73076.96,-283.08,1,near_PDH,73130.69,336.81,29.41,14.89,0,1,0,0.0,1.0,73130.69,72510.24,2,108384.69999999998,,,322.75,258.2,484.12,,,,shadow_not_traded,0,1
7184BD74,2024-02-21,14:30:00,SENSEX,PUT,0,4,72669.36,73059.93,-390.57,1,near_PDL,72510.24,159.12,24.62,20.02,0,1,0,0.0,1.0,73130.69,72510.24,2,108384.69999999998,,,322.23,257.78,483.35,,,,shadow_not_traded,0,0
0BB1A600,2024-02-22,14:15:00,SENSEX,CALL,1,4,72649.73,72354.2,295.53,1,near_PDL,72450.56,199.17,64.29,17.29,1,0,0,0.0,1.0,73267.8,72450.56,1,108384.7,22835.0,5379.24,228.35,182.68,296.86,270.32,4197.0,18.38,Profit lock (14:00),1,1
