signal_id,date,time,index,direction,direction_int,conditions_met,close,vwap,vwap_distance,near_fib,fib_label,fib_level,fib_distance,rsi,adx,ema_bull,ema_bear,vol_spike,vol_ratio,pcr,swing_high,swing_low,dte,capital_before,capital_used,risk_amount,entry_premium,stop_loss,target,exit_premium,pnl,pnl_pct,exit_reason,trade_taken,outcome
24E858E9,2025-06-02,13:45:00,SENSEX,CALL,1,5,81378.62,81064.84,313.78,1,50.0,81492.33,113.71,76.67,35.74,1,0,0,0.0,1.0,81698.21,81286.45,4,100000.0,,,510.69,408.55,766.03,,,,premium_out_of_range,0,-1
B72D6239,2025-06-23,14:30:00,SENSEX,CALL,1,5,81977.75,81818.22,159.53,1,50.0,81908.85,68.9,62.29,24.98,1,0,0,0.0,1.0,82494.49,81323.2,4,100000.0,,,514.6,411.68,771.9,,,,premium_out_of_range,0,-1
20A411AB,2025-07-29,13:45:00,SENSEX,CALL,1,4,81113.7,80866.67,247.03,1,50.0,81166.93,53.23,73.2,15.39,1,0,0,0.0,1.0,81557.41,80776.44,3,100000.0,13250.1,2960.0,441.67,353.34,574.17,472.92,937.5,7.08,Profit lock (14:00),1,1
77673A3A,2025-07-31,14:30:00,SENSEX,CALL,1,5,81510.21,81288.82,221.39,1,50.0,81403.01,107.2,62.68,30.96,1,0,0,0.0,1.0,81618.96,81187.06,1,100937.5,12804.0,2988.12,256.08,204.86,384.12,204.86,-2561.0,-20.0,Stop-loss,1,0
2CA61D12,2025-08-11,13:30:00,SENSEX,CALL,1,4,80248.65,80092.76,155.89,1,50.0,80163.12,85.53,71.07,11.66,1,0,0,0.0,1.0,80550.4,79775.84,3,98376.5,13104.9,2911.3,436.83,349.46,567.88,486.32,1484.7,11.33,Profit lock (14:00),1,1
1279B261,2025-08-13,14:15:00,SENSEX,CALL,1,4,80677.23,80480.73,196.5,1,50.0,80581.01,96.22,72.24,10.88,1,0,0,0.0,1.0,80997.67,80164.36,1,99861.2,12654.0,2955.84,253.08,202.46,329.0,270.6,876.0,6.92,Profit lock (14:00),1,1
100A37E5,2025-08-25,13:15:00,SENSEX,CALL,1,4,81752.24,81586.05,166.19,1,50.0,81642.69,109.55,74.27,11.47,1,0,0,0.0,1.0,81993.61,81291.77,4,100737.2,,,513.17,410.54,667.12,,,,premium_out_of_range,0,-1
38143075,2025-08-25,14:00:00,SENSEX,CALL,1,5,81751.6,81608.38,143.22,1,50.0,81642.69,108.91,68.66,20.25,1,0,0,0.0,1.0,81993.61,81291.77,4,100737.2,,,513.28,410.62,769.92,,,,premium_out_of_range,0,-1
561E6431,2025-09-02,14:15:00,SENSEX,PUT,0,5,80131.17,80606.27,-475.1,1,50.0,80112.61,18.56,17.92,21.18,0,1,0,0.0,1.0,80406.84,79818.38,3,100737.2,13063.2,2982.12,435.44,348.35,653.16,348.35,-2612.7,-20.0,Stop-loss,1,0
19B41665,2025-09-03,14:00:00,SENSEX,CALL,1,4,80365.85,80188.65,177.2,1,50.0,80384.82,18.97,63.76,12.72,1,0,0,0.0,1.0,80761.14,80008.5,2,98124.5,10710.6,2903.73,357.02,285.62,464.13,370.08,391.8,3.66,Profit lock (14:00),1,1
F193B66D,2025-09-23,14:15:00,SENSEX,CALL,1,4,82192.54,82030.62,161.92,1,50.0,82290.23,97.69,64.6,17.87,1,0,0,0.0,1.0,82583.16,81997.29,3,98516.3,13412.4,2915.49,447.08,357.66,581.2,471.77,740.7,5.52,Profit lock (14:00),1,1
C8EF98FC,2025-10-13,14:30:00,SENSEX,CALL,1,5,82416.07,82211.68,204.39,1,50.0,82363.52,52.55,68.62,21.92,1,0,0,0.0,1.0,82654.11,82072.93,4,99257.0,,,517.47,413.98,776.21,,,,premium_out_of_range,0,-1
