signal_id,date,time,index,direction,direction_int,conditions_met,close,vwap,vwap_distance,near_fib,fib_label,fib_level,fib_distance,rsi,adx,ema_bull,ema_bear,vol_spike,vol_ratio,pcr,swing_high,swing_low,dte,capital_before,capital_used,risk_amount,entry_premium,stop_loss,target,exit_premium,pnl,pnl_pct,exit_reason,trade_taken,outcome
1541551F,2026-01-12,13:15:00,SENSEX,CALL,1,4,83644.31,83214.22,430.09,1,near_PDL,83402.28,242.03,75.69,14.28,1,0,0,0.0,1.0,84406.22,83402.28,4,102196.8,,,524.77,419.82,682.2,,,,premium_out_of_range,0,-1
E8AB9BF4,2026-01-12,13:30:00,SENSEX,CALL,1,4,83549.73,83236.27,313.46,1,near_PDL,83402.28,147.45,68.15,16.74,1,0,0,0.0,1.0,84406.22,83402.28,4,102196.8,,,525.7,420.56,683.41,,,,premium_out_of_range,0,-1
52E23CCC,2026-01-12,13:45:00,SENSEX,CALL,1,4,83695.89,83260.3,435.59,1,near_PDL,83402.28,293.61,72.68,19.49,1,0,0,0.0,1.0,84406.22,83402.28,4,102196.8,,,525.86,420.69,683.62,,,,premium_out_of_range,0,-1
40F23CB4,2026-01-12,14:00:00,SENSEX,CALL,1,5,83721.79,83284.18,437.61,1,near_PDL,83402.28,319.51,73.4,21.91,1,0,0,0.0,1.0,84406.22,83402.28,4,102196.8,,,525.6,420.48,788.4,,,,premium_out_of_range,0,-1
B02525FA,2026-01-12,14:15:00,SENSEX,CALL,1,5,83681.71,83304.09,377.62,1,near_PDL,83402.28,279.43,70.31,23.46,1,0,0,0.0,1.0,84406.22,83402.28,4,102196.8,,,526.18,420.94,789.27,,,,premium_out_of_range,0,-1
C13CD7DB,2026-01-12,14:30:00,SENSEX,CALL,1,5,83771.61,83325.51,446.1,1,near_PDL,83402.28,369.33,73.05,25.42,1,0,0,0.0,1.0,84406.22,83402.28,4,102196.8,,,526.24,420.99,789.36,,,,premium_out_of_range,0,-1
148A4EE9,2026-01-16,14:15:00,SENSEX,PUT,0,4,83572.79,83783.07,-210.28,1,near_PDH,83809.98,237.19,37.84,10.89,0,1,0,0.0,1.0,83809.98,83185.2,7,102196.8,,,694.64,555.71,903.03,,,,premium_out_of_range,0,-1
55971894,2026-01-16,14:30:00,SENSEX,PUT,0,4,83595.31,83773.59,-178.28,1,near_PDH,83809.98,214.67,40.01,11.34,0,1,0,0.0,1.0,83809.98,83185.2,7,102196.8,,,695.09,556.07,903.62,,,,premium_out_of_range,0,-1
080B9A5F,2026-01-19,14:30:00,SENSEX,CALL,1,5,83294.43,83095.12,199.31,1,near_PDL,83456.5,162.07,68.32,20.89,1,0,0,0.0,1.0,84134.97,83456.5,4,102196.8,,,523.52,418.82,785.28,,,,premium_out_of_range,0,-1
3F39A265,2026-01-28,13:30:00,SENSEX,PUT,0,4,82009.01,82218.46,-209.45,1,near_PDH,82084.92,75.91,31.06,16.89,0,1,0,0.0,1.0,82084.92,81088.59,2,102196.8,21824.4,5069.84,363.74,290.99,472.86,290.99,-4365.0,-20.0,Stop-loss,1,0
FCDE6C6C,2026-02-16,13:15:00,SENSEX,CALL,1,4,82920.15,82780.87,139.28,1,near_PDH,83079.7,159.55,67.53,12.61,1,0,0,0.0,1.0,83079.7,82534.55,4,97831.8,,,521.03,416.82,677.34,,,,premium_out_of_range,0,-1
1F9B1011,2026-02-16,14:15:00,SENSEX,CALL,1,4,82934.6,82810.14,124.46,1,near_PDH,83079.7,145.1,63.22,18.59,1,0,0,0.0,1.0,83079.7,82534.55,4,97831.8,,,521.93,417.54,678.51,,,,premium_out_of_range,0,-1
F22E39C5,2026-04-01,14:00:00,SENSEX,PUT,0,4,73246.27,73588.41,-342.14,1,near_PDH,73165.32,80.95,35.89,11.39,0,1,0,0.0,1.0,73165.32,71774.13,2,97831.8,22816.5,4851.59,325.95,260.76,423.74,356.27,2122.4,9.3,Profit lock (14:00),1,1
CB7025E5,2026-04-02,13:45:00,SENSEX,CALL,1,5,72669.33,71865.34,803.99,1,near_PDL,72971.68,302.35,85.46,21.18,1,0,0,0.0,1.0,73964.58,72971.68,1,99954.2,20536.2,4957.71,228.18,182.54,342.27,342.27,10268.1,50.0,Target (2.5×),1,1
79DA0DA7,2026-04-13,13:00:00,SENSEX,CALL,1,4,76697.28,76474.24,223.04,1,near_PDL,76851.16,153.88,77.13,15.34,1,0,0,0.0,1.0,77622.5,76851.16,4,110222.3,24100.5,5471.12,482.01,385.61,626.61,626.61,7230.0,30.0,Target (1.5×),1,1
29C55143,2026-04-16,14:00:00,SENSEX,PUT,0,5,77931.33,78135.44,-204.11,1,near_PDH,78270.42,339.09,33.12,36.47,0,1,0,0.0,1.0,78270.42,77849.52,1,117452.3,26910.4,5832.62,244.64,195.71,366.96,195.71,-5382.3,-20.0,Stop-loss,1,0
A0A6BA29,2026-04-30,13:15:00,SENSEX,CALL,1,4,76832.5,76528.63,303.87,1,near_PDL,77136.2,303.7,69.58,10.83,1,0,0,0.0,1.0,77982.51,77136.2,1,112070.0,24150.0,5563.5,241.5,193.2,313.95,313.95,7245.0,30.0,Target (1.5×),1,1
16F130FF,2026-05-04,13:15:00,SENSEX,PUT,0,4,77279.0,77536.49,-257.49,1,near_PDH,77254.33,24.67,34.26,13.1,0,1,0,0.0,1.0,77254.33,76258.86,4,119315.0,24182.5,5925.75,483.65,386.92,628.75,386.92,-4836.5,-20.0,Stop-loss,1,0
A6F53927,2026-05-05,14:00:00,SENSEX,CALL,1,4,77036.79,76830.99,205.8,1,near_PDL,76939.54,97.25,61.0,13.85,1,0,0,0.0,1.0,77910.75,76939.54,3,114478.5,25118.4,5683.93,418.64,334.91,544.23,481.47,3769.8,15.01,Profit lock (14:00),1,1
9F22908A,2026-05-06,13:00:00,SENSEX,PUT,0,4,76866.29,77176.57,-310.28,1,near_PDH,77151.33,285.04,13.42,18.26,0,1,0,0.0,1.0,77151.33,76515.03,2,118248.3,27329.6,5872.42,341.62,273.3,444.11,273.3,-5465.6,-20.0,Stop-loss,1,0
