signal_id,date,time,index,direction,direction_int,conditions_met,close,vwap,vwap_distance,near_fib,fib_label,fib_level,fib_distance,rsi,adx,ema_bull,ema_bear,vol_spike,vol_ratio,pcr,swing_high,swing_low,dte,capital_before,capital_used,risk_amount,entry_premium,stop_loss,target,exit_premium,pnl,pnl_pct,exit_reason,trade_taken,outcome
5812350D,2025-11-07,13:00:00,NIFTY,CALL,1,4,25491.5,25405.91,85.59,1,near_PDL,25491.55,0.05,83.99,15.58,1,0,0,0.0,1.0,25679.15,25491.55,6,110534.0,19607.0,5486.7,196.07,156.86,254.89,195.54,-53.0,-0.27,Hard close (15:00),1,0
CBCEE667,2025-11-11,13:30:00,NIFTY,CALL,1,4,25608.35,25525.72,82.63,1,near_PDH,25653.45,45.1,74.14,12.95,1,0,0,0.0,1.0,25653.45,25503.5,2,110481.0,22764.0,5484.05,113.82,91.06,147.97,124.19,2074.0,9.11,Profit lock (14:00),1,1
0CA1273B,2025-11-27,13:15:00,NIFTY,PUT,0,4,26177.25,26261.06,-83.81,1,near_PDH,26215.15,37.9,24.9,13.21,0,1,0,0.0,1.0,26215.15,25842.95,7,112555.0,21730.0,5587.75,217.3,173.84,282.49,187.12,-3018.0,-13.89,Hard close (15:00),1,0
5EDD1EB5,2025-12-10,13:15:00,NIFTY,PUT,0,4,25801.85,25857.05,-55.2,1,near_PDH,25923.65,121.8,36.17,13.24,0,1,0,0.0,1.0,25923.65,25728.0,1,109537.0,20285.0,5436.85,81.14,64.91,105.48,105.48,6085.0,30.0,Target (1.5×),1,1
8181156F,2025-12-11,13:30:00,NIFTY,CALL,1,4,25862.5,25823.0,39.5,1,near_PDH,25947.65,85.15,58.46,14.51,1,0,0,0.0,1.0,25947.65,25734.55,7,115622.0,21499.0,5741.1,214.99,171.99,279.49,225.72,1073.0,4.99,Hard close (15:00),1,1
6E5F790F,2025-12-18,13:00:00,NIFTY,CALL,1,4,25881.8,25833.71,48.09,1,near_PDH,25929.15,47.35,71.37,12.91,1,0,0,0.0,1.0,25929.15,25770.35,6,116695.0,19909.0,5794.75,199.09,159.27,258.82,159.27,-3982.0,-20.0,Stop-loss,1,0
C992B0F3,2026-01-05,14:15:00,NIFTY,PUT,0,4,26226.75,26318.64,-91.89,1,near_PDH,26340.0,113.25,22.34,15.24,0,1,0,0.0,1.0,26340.0,26118.4,3,112713.0,21399.0,5595.65,142.66,114.13,185.46,131.53,-1669.5,-7.8,Hard close (15:00),1,0
C5C66516,2026-01-12,13:15:00,NIFTY,CALL,1,4,25722.3,25583.8,138.5,1,near_PDL,25623.0,99.3,76.01,14.01,1,0,0,0.0,1.0,25940.6,25623.0,3,111043.5,20961.0,5512.18,139.74,111.79,181.66,159.39,2947.5,14.06,Profit lock (14:00),1,1
BE061E06,2026-01-19,14:15:00,NIFTY,CALL,1,4,25590.3,25543.02,47.28,1,near_PDL,25662.4,72.1,62.77,18.05,1,0,0,0.0,1.0,25873.5,25662.4,3,113991.0,20881.5,5659.55,139.21,111.37,180.97,150.69,1722.0,8.25,Profit lock (14:00),1,1
D7D02C32,2026-01-28,13:45:00,NIFTY,PUT,0,4,25208.35,25286.88,-78.53,1,near_PDH,25246.65,38.3,31.18,13.25,0,1,0,0.0,1.0,25246.65,24932.55,1,115713.0,19810.0,5745.65,79.24,63.39,103.01,90.84,2900.0,14.64,Profit lock (14:00),1,1
0A3E661C,2026-02-16,13:15:00,NIFTY,CALL,1,4,25571.35,25527.54,43.81,1,near_PDH,25630.35,59.0,68.89,12.71,1,0,0,0.0,1.0,25630.35,25444.3,3,118613.0,20874.0,5890.65,139.16,111.33,180.91,180.91,6262.5,30.0,Target (1.5×),1,1
AC2C6649,2026-02-23,14:15:00,NIFTY,PUT,0,4,25630.7,25675.08,-44.38,1,near_PDH,25663.55,32.85,35.22,13.23,0,1,0,0.0,1.0,25663.55,25379.75,3,124875.5,20949.0,6203.78,139.66,111.73,181.56,141.59,289.5,1.38,Profit lock (14:00),1,1
FF1031E4,2026-03-04,14:15:00,NIFTY,CALL,1,4,24554.95,24405.32,149.63,1,near_PDL,24603.5,48.55,71.89,19.98,1,0,0,0.0,1.0,24989.35,24603.5,1,125165.0,23106.0,6218.25,77.02,61.62,100.13,100.13,6933.0,30.01,Target (1.5×),1,1
37A8DA3D,2026-04-01,14:15:00,NIFTY,PUT,0,4,22753.0,22813.66,-60.66,1,near_PDH,22714.1,38.9,41.08,14.54,0,1,0,0.0,1.0,22714.1,22283.85,1,132098.0,24990.0,6564.9,71.4,57.12,92.82,92.82,7497.0,30.0,Target (1.5×),1,1
82077188,2026-04-02,13:45:00,NIFTY,CALL,1,4,22535.65,22286.2,249.45,1,near_PDL,22618.6,82.95,85.85,22.52,1,0,0,0.0,1.0,22941.3,22618.6,7,139595.0,28080.0,6939.75,187.2,149.76,243.36,236.1,7335.0,26.12,Profit lock (14:00),1,1
419DA4A7,2026-04-13,13:00:00,NIFTY,CALL,1,4,23806.45,23734.24,72.21,1,near_PDL,23856.35,49.9,78.16,15.39,1,0,0,0.0,1.0,24074.05,23856.35,3,146930.0,25916.0,7306.5,129.58,103.66,168.45,168.45,7774.0,30.0,Target (1.5×),1,1
77BCF385,2026-04-16,14:00:00,NIFTY,PUT,0,5,24183.2,24237.74,-54.54,1,near_PDH,24280.9,97.7,35.45,38.59,0,1,0,0.0,1.0,24280.9,24145.8,7,154704.0,30120.0,7695.2,200.8,160.64,301.2,192.2,-1290.0,-4.28,Hard close (15:00),1,0
5AF84E27,2026-04-28,13:15:00,NIFTY,PUT,0,4,24017.6,24091.56,-73.96,1,near_PDH,24130.7,113.1,34.35,16.32,0,1,0,0.0,1.0,24130.7,23936.2,2,153414.0,32007.0,7630.7,106.69,85.35,138.7,126.24,5865.0,18.32,Profit lock (14:00),1,1
298DA259,2026-04-30,13:30:00,NIFTY,CALL,1,4,23971.15,23876.3,94.85,1,near_PDL,24059.95,88.8,71.42,14.35,1,0,0,0.0,1.0,24334.7,24059.95,7,159279.0,29949.0,7923.95,199.66,159.73,259.56,180.78,-2832.0,-9.46,Hard close (15:00),1,0
2424EEC4,2026-05-04,13:15:00,NIFTY,PUT,0,4,24109.1,24185.89,-76.79,1,near_PDH,24087.45,21.65,34.53,13.38,0,1,0,0.0,1.0,24087.45,23796.85,3,156447.0,32670.0,7782.35,130.68,104.54,169.88,104.54,-6535.0,-20.0,Stop-loss,1,0
CFE38F66,2026-05-05,14:30:00,NIFTY,CALL,1,4,24058.3,23985.2,73.1,1,near_PDL,24004.75,53.55,61.66,13.39,1,0,0,0.0,1.0,24290.2,24004.75,2,149912.0,26695.0,7455.6,106.78,85.42,138.81,85.42,-5340.0,-20.0,Stop-loss,1,0
DB0EBA35,2026-05-06,13:00:00,NIFTY,PUT,0,4,24023.1,24104.74,-81.64,1,near_PDH,24081.7,58.6,14.27,17.21,0,1,0,0.0,1.0,24081.7,23882.05,1,144572.0,26425.0,7188.6,75.5,60.4,98.15,60.4,-5285.0,-20.0,Stop-loss,1,0
