signal_id,date,time,index,direction,direction_int,conditions_met,close,vwap,vwap_distance,near_fib,fib_label,fib_level,fib_distance,rsi,adx,ema_bull,ema_bear,vol_spike,vol_ratio,pcr,swing_high,swing_low,dte,capital_before,capital_used,risk_amount,entry_premium,stop_loss,target,exit_premium,pnl,pnl_pct,exit_reason,trade_taken,outcome
9AB5BCFF,2025-09-23,13:00:00,BANKNIFTY,CALL,1,4,55505.1,55289.63,215.47,1,50.0,55440.97,64.13,81.15,15.71,1,0,0,0.0,1.0,55666.35,55215.6,1,98094.55,10462.2,2902.84,174.37,139.5,226.68,226.68,3138.6,30.0,Target (1.5×),1,1
E1FFF94D,2025-09-29,14:30:00,BANKNIFTY,CALL,1,4,54589.95,54489.72,100.23,1,50.0,54603.97,14.02,59.67,14.89,1,0,0,0.0,1.0,54897.0,54310.95,2,101233.15,10891.8,2996.99,242.04,193.63,314.65,193.63,-2178.45,-20.0,Stop-loss,1,0
93971718,2025-11-19,13:00:00,BANKNIFTY,CALL,1,4,59026.15,58862.91,163.24,1,50.0,58951.28,74.87,78.91,11.13,1,0,0,0.0,1.0,59103.65,58798.9,7,99054.7,7360.95,2931.64,490.73,392.58,637.95,521.2,457.05,6.21,Profit lock (14:00),1,1
F0F9B856,2025-12-01,13:30:00,BANKNIFTY,PUT,0,5,59680.55,59899.72,-219.17,1,50.0,59748.22,67.67,28.81,25.72,0,1,0,0.0,1.0,59897.5,59598.95,2,99511.75,11931.3,2945.35,265.14,212.11,397.71,212.11,-2386.35,-20.0,Stop-loss,1,0
8B21A2C6,2025-12-04,13:15:00,BANKNIFTY,PUT,0,4,59180.1,59335.78,-155.68,1,50.0,59170.3,9.8,31.36,12.54,0,1,0,0.0,1.0,59414.9,58925.7,6,97125.4,13665.3,2873.76,455.51,364.41,592.16,484.58,872.1,6.38,Profit lock (14:00),1,1
830BC890,2025-12-09,13:15:00,BANKNIFTY,CALL,1,4,59227.4,59135.88,91.52,1,61.8,59291.33,63.93,61.91,10.09,1,0,0,0.0,1.0,59713.15,59030.6,1,97997.5,11173.2,2899.92,186.22,148.98,242.09,148.98,-2234.4,-20.0,Stop-loss,1,0
670CEF32,2025-12-10,13:45:00,BANKNIFTY,PUT,0,4,59038.5,59156.25,-117.75,1,50.0,59118.35,79.85,38.98,19.85,0,1,0,0.0,1.0,59358.25,58878.45,7,95763.1,7348.65,2832.89,489.91,391.93,636.88,523.83,508.8,6.92,Profit lock (14:00),1,1
A2AB7C76,2025-12-15,13:00:00,BANKNIFTY,CALL,1,4,59452.05,59292.42,159.63,1,50.0,59385.27,66.78,72.7,13.83,1,0,0,0.0,1.0,59545.7,59224.85,2,96271.9,11897.55,2848.16,264.39,211.51,343.71,211.51,-2379.6,-20.0,Stop-loss,1,0
A2EC9293,2025-12-30,13:45:00,BANKNIFTY,CALL,1,4,59057.5,58921.44,136.06,1,50.0,58974.98,82.52,70.65,17.3,1,0,0,0.0,1.0,59140.4,58809.55,1,93892.3,11125.2,2776.77,185.42,148.34,241.05,208.5,1384.8,12.45,Profit lock (14:00),1,1
39FC6750,2026-01-05,13:30:00,BANKNIFTY,PUT,0,4,60109.65,60248.0,-138.35,1,38.2,60025.93,83.72,29.71,13.51,0,1,0,0.0,1.0,60203.75,59738.25,2,95277.1,12005.1,2818.31,266.78,213.42,346.81,346.81,3601.35,30.0,Target (1.5×),1,1
9DB3003B,2026-01-13,13:15:00,BANKNIFTY,PUT,0,4,59403.4,59579.8,-176.4,1,50.0,59446.93,43.53,34.24,13.37,0,1,0,0.0,1.0,59739.65,59154.2,1,98878.45,11194.8,2926.35,186.58,149.26,242.55,149.26,-2239.2,-20.0,Stop-loss,1,0
6BC8D72B,2026-01-27,13:30:00,BANKNIFTY,CALL,1,4,58794.6,58622.13,172.47,1,50.0,58873.2,78.6,65.41,10.6,1,0,0,0.0,1.0,59400.15,58346.25,1,96639.25,11058.6,2859.18,184.31,147.45,239.6,202.71,1104.0,9.98,Profit lock (14:00),1,1
C4ADB7BB,2026-02-23,13:00:00,BANKNIFTY,PUT,0,4,61089.5,61220.06,-130.56,1,38.2,61055.61,33.89,30.61,10.05,0,1,0,0.0,1.0,61360.5,60562.35,2,97743.25,12207.6,2892.3,271.28,217.02,352.66,217.02,-2441.7,-20.0,Stop-loss,1,0
368ABBA9,2026-03-05,14:30:00,BANKNIFTY,PUT,0,4,58734.25,58854.76,-120.51,1,50.0,58725.98,8.27,44.12,18.2,0,1,0,0.0,1.0,59058.4,58393.55,6,95301.55,6793.8,2819.05,452.92,362.34,588.8,362.34,-1358.7,-20.0,Stop-loss,1,0
58267D09,2026-03-20,13:15:00,BANKNIFTY,PUT,0,4,53850.15,53984.83,-134.68,1,38.2,53802.79,47.36,36.85,10.93,0,1,0,0.0,1.0,54150.3,53240.6,5,93942.85,11357.1,2778.29,378.57,302.86,492.14,492.14,3407.1,30.0,Target (1.5×),1,1
E2C7CDBF,2026-04-13,13:15:00,BANKNIFTY,CALL,1,5,55391.3,54988.32,402.98,1,61.8,55463.55,72.25,81.0,22.39,1,0,0,0.0,1.0,55978.5,55145.25,2,97349.95,11073.6,2880.5,246.08,196.86,369.12,369.12,5536.8,50.0,Target (2.5×),1,1
1BF54077,2026-04-17,13:15:00,BANKNIFTY,CALL,1,4,56376.3,56232.79,143.51,1,50.0,56366.25,10.05,67.48,12.97,1,0,0,0.0,1.0,56834.25,55898.25,5,102886.75,11879.4,3046.6,395.98,316.78,514.77,413.2,516.6,4.35,Profit lock (14:00),1,1
70D782EC,2026-05-04,13:30:00,BANKNIFTY,PUT,0,4,54785.6,55237.48,-451.88,1,50.0,54775.93,9.67,22.7,18.67,0,1,0,0.0,1.0,55111.6,54440.25,2,103403.35,10970.1,3062.1,243.78,195.02,316.91,195.02,-2194.2,-20.0,Stop-loss,1,0
47F0A2C8,2026-05-06,13:00:00,BANKNIFTY,PUT,0,4,54679.5,54982.85,-303.35,1,38.2,54633.79,45.71,10.61,14.19,0,1,0,0.0,1.0,54888.55,54221.65,7,101209.15,13636.2,2996.27,454.54,363.63,590.9,363.63,-2727.3,-20.0,Stop-loss,1,0
